t,q,p,E
5.690000000000000568e+01,5.667238588172967412e-02,-1.609495561522708562e-02,1.735403458891901420e-03
5.700000000000000000e+01,5.479139419392384247e-02,-2.148453748382239334e-02,1.731841114303860453e-03
5.710000000000000142e+01,5.238438937286717112e-02,-2.660689548188285847e-02,1.726025568575998738e-03
5.720000000000000284e+01,4.948053548165748383e-02,-3.141376267926287297e-02,1.717573938610307115e-03
5.730000000000000426e+01,4.611364601050084444e-02,-3.586048897713288441e-02,1.706221509030424752e-03
5.740000000000000568e+01,4.232180144365051133e-02,-3.990644902956254347e-02,1.691829775792425905e-03
5.750000000000000000e+01,3.814692820511151466e-02,-4.351540609126675063e-02,1.674389349386894068e-03
5.760000000000000142e+01,3.363434357499155841e-02,-4.665582860436524176e-02,1.654017705240241019e-03
5.770000000000000284e+01,2.883227139553908719e-02,-4.930115687269155667e-02,1.630951971405881790e-03
5.780000000000000426e+01,2.379133373241297533e-02,-5.143001763567103812e-02,1.605537137386242770e-03
5.790000000000000568e+01,1.856402371757872455e-02,-5.302638495955006720e-02,1.578210239232611615e-03
5.800000000000000000e+01,1.320416506135785664e-02,-5.407968635439032445e-02,1.549481225578407204e-03
5.810000000000000142e+01,7.766363702241475125e-03,-5.458485362322582773e-02,1.519911325112241690e-03
5.820000000000000284e+01,2.305457136526054690e-03,-5.454231848085891454e-02,1.490089818937901430e-03
5.830000000000000426e+01,-3.124033073089861438e-03,-5.395795353640656794e-02,1.460610166239384661e-03
5.840000000000000568e+01,-8.468440199501407403e-03,-5.284295977091035823e-02,1.432046438381290874e-03
5.850000000000000000e+01,-1.367547739351438613e-02,-5.121370216063188957e-02,1.404930985469217278e-03
5.860000000000000142e+01,-1.869474378420345542e-02,-4.909149559558967368e-02,1.379734192484407184e-03
5.870000000000000284e+01,-2.347820679210878975e-02,-4.650234371708934777e-02,1.356847082677671134e-03
5.880000000000000426e+01,-2.798065609970764103e-02,-4.347663373741261078e-02,1.336567398453615465e-03
5.890000000000000568e+01,-3.216012503953163265e-02,-4.004879072118238542e-02,1.319089640393686933e-03
5.900000000000000000e+01,-3.597827555409217198e-02,-3.625689515262964235e-02,1.304499378977482622e-03
5.910000000000000142e+01,-3.940074323846820548e-02,-3.214226797438611560e-02,1.292771979140472545e-03
5.920000000000000284e+01,-4.239743944770230782e-02,-2.774902754060402238e-02,1.283775700585392237e-03
5.930000000000000426e+01,-4.494280789481608362e-02,-2.312362315272850286e-02,1.277278964589872350e-03
5.940000000000000568e+01,-4.701603362409671749e-02,-1.831435008619760468e-02,1.272961418410999829e-03
5.950000000000000000e+01,-4.860120277892160390e-02,-1.337085106678984406e-02,1.270428284904065929e-03
5.960000000000000142e+01,-4.968741204636995673e-02,-8.343609324239501662e-03,1.269227366210643132e-03
5.970000000000000284e+01,-5.026882720095846024e-02,-3.283438333215789231e-03,1.268867977723926038e-03
5.980000000000000426e+01,-5.034469066988582486e-02,1.759026656234442994e-03,1.268841026711916035e-03
5.990000000000000568e+01,-4.991927855122731128e-02,6.733830253485702591e-03,1.268639420478891080e-03
6.000000000000000000e+01,-4.900180801541592635e-02,1.159218681425129918e-02,1.267777991958091285e-03
6.010000000000000142e+01,-4.760629650483751835e-02,1.628695382161492525e-02,1.265812165846961004e-03
6.020000000000000284e+01,-4.575137461130548283e-02,2.077308422075573383e-02,1.262354653433309451e-03
6.030000000000000426e+01,-4.346005494969217703e-02,2.500805342412856791e-02,1.257089556147165943e-03
6.040000000000000568e+01,-4.075945976837680451e-02,2.895225698388941352e-02,1.249783372535550338e-03
6.050000000000000000e+01,-3.768051041508885951e-02,3.256937527666122628e-02,1.240292535526805670e-03
6.060000000000000142e+01,-3.425758210948146032e-02,3.582670191240502899e-02,1.228567250954095032e-03
6.070000000000000284e+01,-3.052812783663295601e-02,3.869543293340272500e-02,1.214651559556636021e-03
6.080000000000000426e+01,-2.653227535276393712e-02,4.115091436168225036e-02,1.198679694098695641e-03
6.090000000000000568e+01,-2.231240164360950851e-02,4.317284600248001009e-02,1.180868949529801206e-03
6.100000000000000000e+01,-1.791268922051190982e-02,4.474543995347481096e-02,1.161509415870331683e-03
6.110000000000000142e+01,-1.337866891026510095e-02,4.585753266285857999e-02,1.140951041867817881e-03
6.120000000000000284e+01,-8.756753772716428103e-03,4.650264990536352727e-02,1.119588592428395106e-03
6.130000000000000426e+01,-4.093768888383537106e-03,4.667902448821129729e-02,1.097845135441263527e-03
6.140000000000000568e+01,5.635182687300589787e-04,4.638956698435799803e-02,1.076154738917714949e-03
6.150000000000000000e+01,5.168862214903081204e-03,4.564179025145501112e-02,1.054945076977233239e-03
6.160000000000000142e+01,9.676994029840903580e-03,4.444768894638872342e-02,1.034620633064251395e-03
6.170000000000000284e+01,1.404406169744344852e-02,4.282357568133852294e-02,1.015547151548463123e-03
6.180000000000000426e+01,1.822805197884601672e-02,4.078987588133679842e-02,9.980379266791867404e-04
6.190000000000000568e+01,2.218918980540740896e-02,3.837088379534563803e-02,9.823424337281573201e-04
6.200000000000000000e+01,2.589031145224155589e-02,3.559448246645331715e-02,9.686377045743613679e-04
6.210000000000000142e+01,2.929720802551253125e-02,3.249183081777323734e-02,9.570227339904773109e-04
6.220000000000000284e+01,3.237893616576442007e-02,2.909702127698440138e-02,9.475160772099650106e-04
6.230000000000000426e+01,3.510809319145913321e-02,2.544671164107980069e-02,9.400566704422226669e-04
6.240000000000000568e+01,3.746105429810939191e-02,2.157973511194111529e-02,9.345077783137221766e-04
6.250000000000000000e+01,3.941816984882615116e-02,1.753669256351680222e-02,9.306638501491062542e-04
6.260000000000000142e+01,4.096392116917971921e-02,1.335953131678231827e-02,9.282599572794289749e-04
6.270000000000000284e+01,4.208703373205682774e-02,9.091114699403601840e-03,9.269833874205006671e-04
6.280000000000000426e+01,4.278054701628157541e-02,4.774786790539395712e-03,9.264868959536939593e-04
6.290000000000000568e+01,4.304184078207380637e-02,4.539367176512740178e-04,9.264030582265119504e-04
6.300000000000000000e+01,4.287261793492384149e-02,-3.828433161873506796e-03,9.263591345344431276e-04
6.310000000000000142e+01,4.227884457947818364e-02,-8.030130936605090267e-03,9.259918509173470326e-04
6.320000000000000284e+01,4.127064828564923349e-02,-1.211018654406291993e-02,9.249615140248823066e-04
6.330000000000000426e+01,3.986217599472498263e-02,-1.602924693151445285e-02,9.229649161129470803e-04
6.340000000000000568e+01,3.807141337735643616e-02,-1.974995121225056258e-02,9.197465447179159958e-04
6.350000000000000000e+01,3.591996782778189568e-02,-2.323728227703758531e-02,9.151076881858057240e-04
6.360000000000000142e+01,3.343281761030404697e-02,-2.645889160937578422e-02,9.089131192802763198e-04
6.370000000000000284e+01,3.063802998156832380e-02,-2.938539434266672704e-02,9.010951409127545327e-04
6.380000000000000426e+01,2.756645142369967480e-02,-3.199063190334372475e-02,8.916548868352135258e-04
6.390000000000000568e+01,2.425137330589360873e-02,-3.425189998342686309e-02,8.806608798482431057e-04
6.400000000000000000e+01,2.072817659249384659e-02,-3.615013988513397780e-02,8.682449592821821216e-04
6.410000000000000853e+01,1.703395928364360989e-02,-3.767009173250716880e-02,8.545957900061666983e-04
6.420000000000000284e+01,1.320715052046314217e-02,-3.880040837902247464e-02,8.399502576245436664e-04
6.429999999999999716e+01,9.287115271948667011e-03,-3.953372929080070652e-02,8.245831308563879433e-04
6.440000000000000568e+01,5.313753665567991398e-03,-3.986671405487656611e-02,8.087954337758150288e-04
6.450000000000000000e+01,1.327098981259112022e-03,-3.980003558878618397e-02,7.929020122873528358e-04
6.460000000000000853e+01,-2.633081681345683656e-03,-3.933833351722323957e-02,7.772188015264637831e-04
6.470000000000000284e+01,-6.527680113235482737e-03,-3.849012857600936366e-02,7.620503027292312333e-04
6.479999999999999716e+01,-1.031862924873129875e-02,-3.726769928249543812e-02,7.476777596916420361e-04
6.490000000000000568e+01,-1.396927126526415798e-02,-3.568692247288857838e-02,7.343484876342473364e-04
6.500000000000000000e+01,-1.744470800745625064e-02,-3.376707965320156768e-02,7.222667528855337016e-04
6.510000000000000853e+01,-2.071213042971814175e-02,-3.153063142973875493e-02,7.115865326478428791e-04
6.520000000000000284e+01,-2.374112399915074764e-02,-2.900296257033905742e-02,7.024064032997699193e-04
6.529999999999999716e+01,-2.650394723811099265e-02,-2.621210054430620981e-02,6.947667170726946071e-04
6.540000000000000568e+01,-2.897578093774168945e-02,-2.318841057339072337e-02,6.886491329360666137e-04
6.550000000000000000e+01,-3.113494582429048030e-02,-1.996427048978082625e-02,6.839784738353184377e-04
6.560000000000000853e+01,-3.296308685248403730e-02,-1.657372881038754464e-02,6.806267907623381359e-04
6.570000000000000284e+01,-3.444532261142818630e-02,-1.305214960642230027e-02,6.784194295768978004e-04
6.579999999999999716e+01,-3.557035870960185975e-02,-9.435847833072471061e-03,6.771428215293236706e-04
6.590000000000000568e+01,-3.633056437259664373e-02,-5.761718822993940232e-03,6.765536557133156612e-04
6.600000000000000000e+01,-3.672201185248451238e-02,-2.066865705925244236e-03,6.763890441701714317e-04
6.610000000000000853e+01,-3.674447863164281847e-02,1.611771533581346331e-03,6.763772586938594442e-04
6.620000000000000284e+01,-3.640141276740455067e-02,5.237781686305237848e-03,6.762486042281787291e-04
6.629999999999999716e+01,-3.569986208916702680e-02,8.775639052416432315e-03,6.757459969819207962e-04
6.640000000000000568e+01,-3.465036831100839348e-02,1.219104782369167389e-02,6.746348355640360579e-04
6.650000000000000000e+01,-3.326682746251434508e-02,1.545127080981409905e-02,6.727117895294559098e-04
6.660000000000000853e+01,-3.156631836199973173e-02,1.852543939667522857e-02,6.698121798855040518e-04
6.670000000000000284e+01,-2.956890114744563022e-02,2.138484185204020394e-02,6.658156880520909367e-04
6.679999999999999716e+01,-2.729738818225192418e-02,2.400318730454232066e-02,6.606502011747442202e-04
6.690000000000000568e+01,-2.477708986586808770e-02,2.635684304423143234e-02,6.542936787397769663e-04
6.700000000000000000e+01,-2.203553815274423081e-02,2.842504301953671306e-02,6.467740061717796923e-04
6.710000000000000853e+01,-1.910219071864411103e-02,3.019006577430302998e-02,6.381668808540982276e-04
6.720000000000000284e+01,-1.600811894564344029e-02,3.163738033139492506e-02,6.285918532056013978e-04
6.729999999999999716e+01,-1.278568294754188657e-02,3.275575891738422007e-02,6.182067153444296840e-04
6.740000000000000568e+01,-9.468197032849469050e-03,3.353735571700194873e-02,6.072004917707914205e-04
6.750000000000000000e+01,-6.089589002813851001e-03,3.397775122556562916e-02,5.957853362848089616e-04
6.760000000000000853e+01,-2.684056738170648507e-03,3.407596209468405357e-02,5.841876766260319055e-04
6.770000000000000284e+01,7.142744770622763868e-04,3.383441671792265099e-02,5.726389713353131688e-04
6.779999999999999716e+01,4.071690502709605919e-03,3.325889714084824533e-02,5.613664512876896098e-04
6.790000000000000568e+01,7.355219433384808589e-03,3.235844820739160882e-02,5.505842116518434165e-04
6.800000000000000000e+01,1.053295201667769736e-02,3.114525517138984692e-02,5.404849989383103638e-04
6.810000000000000853e+01,1.357434831737897203e-02,2.963449130436851195e-02,5.312330035551111624e-04
6.820000000000000284e+01,1.645052771427006622e-02,2.784413731521278440e-02,5.229579224531962943e-04
6.829999999999999716e+01,1.913453952123101570e-02,2.579477465142271733e-02,5.157505010036158048e-04
6.840000000000000568e+01,2.160161172210679076e-02,2.350935500384786908e-02,5.096597008448041548e-04
6.850000000000000000e+01,2.382937557247413046e-02,2.101294854133379728e-02,5.046915732873845069e-04
6.860000000000000853e+01,2.579806407625110862e-02,1.833247358299565713e-02,5.008098488767958505e-04
6.870000000000000284e+01,2.749068261613514877e-02,1.549641059547654173e-02,4.979381860223364934e-04
6.879999999999999716e+01,2.889315032919163515e-02,1.253450349352292111e-02,4.959639568872024852e-04
6.890000000000000568e+01,2.999441110185651835e-02,9.477451366167413682e-03,4.947433908726211246e-04
6.900000000000000000e+01,3.078651339440614809e-02,6.356593757215553073e-03,4.941078455891104821e-04
6.910000000000000853e+01,3.126465840116934153e-02,3.203592725457975708e-03,4.938709356462079583e-04
6.920000000000000284e+01,3.142721639037629466e-02,5.011485278411088005e-05,4.938362207730029535e-04
6.929999999999999716e+01,3.127571137377282984e-02,-3.072483626477132308e-03,4.938051387852566629e-04
6.940000000000000568e+01,3.081477457466142225e-02,-6.133465476960769762e-03,4.935848654221348161e-04
6.950000000000000000e+01,3.005206746777597249e-02,-9.103011888437010854e-03,4.929957922643923070e-04
6.960000000000000853e+01,2.899817545875805341e-02,-1.195250979209851357e-02,4.918783351335643010e-04
6.970000000000000284e+01,2.766647354974960740e-02,-1.465482433404878375e-02,4.900988174704114676e-04
6.979999999999999716e+01,2.607296561338591154e-02,-1.718455393200038483e-02,4.875542148593170391e-04
6.990000000000000568e+01,2.423609912245352355e-02,-1.951826557516446806e-02,4.841755958680214202e-04
7.000000000000000000e+01,2.217655743750132288e-02,-2.163470819873108270e-02,4.799301493115186012e-04
7.010000000000000853e+01,1.991703192218680432e-02,-2.351500225459666332e-02,4.748217458115471770e-04
7.020000000000000284e+01,1.748197637697604390e-02,-2.514280380576837393e-02,4.688900406302545505e-04
7.029999999999999716e+01,1.489734637495924822e-02,-2.650444179313467610e-02,4.622081818905877460e-04
7.040000000000000568e+01,1.219032628406122032e-02,-2.758902734949108398e-02,4.548792425014204673e-04
7.050000000000000000e+01,9.389046764909045675e-03,-2.838853437693614895e-02,4.470315416120672304e-04
7.060000000000000853e+01,6.522295692523724132e-03,-2.889785085313918353e-02,4.388130625154953047e-04
7.070000000000000284e+01,3.619225407510378960e-03,-2.911480066057650293e-02,4.303852050277373349e-04
7.079999999999999716e+01,7.090592597005476901e-04,-2.904013600788024965e-02,4.219161321949750632e-04
7.090000000000000568e+01,-2.179199631414510240e-03,-2.867750081414645671e-02,4.135739819894638982e-04
7.100000000000000000e+01,-5.017054531119637811e-03,-2.803336570875536102e-02,4.055202145645245477e-04
7.110000000000000853e+01,-7.776793362798318891e-03,-2.711693557464631144e-02,3.979033549835913654e-04
7.120000000000000284e+01,-1.043175640981574594e-02,-2.594003082830068432e-02,3.908533705834608702e-04
7.129999999999999716e+01,-1.295659089063016557e-02,-2.451694387889532742e-02,3.844768923340318302e-04
7.140000000000000568e+01,-1.532749001380158578e-02,-2.286427243446923982e-02,3.788534520404086446e-04
7.150000000000000000e+01,-1.752241427170203592e-02,-2.100073155722175650e-02,3.740328639238184967e-04
7.160000000000000853e+01,-1.952129297788139303e-02,-1.894694652578035945e-02,3.700338310895309344e-04
7.170000000000000284e+01,-2.130620420968946244e-02,-1.672522878199269106e-02,3.668438078174928547e-04
7.179999999999999716e+01,-2.286153161244214652e-02,-1.435933732674205855e-02,3.644200980649297227e-04
7.190000000000000568e+01,-2.417409670794933713e-02,-1.187422811736531594e-02,3.626921225142580325e-04
7.200000000000000000e+01,-2.523326566145250860e-02,-9.295794038907597215e-03,3.615647413776141759e-04
7.210000000000000853e+01,-2.603102967855674618e-02,-6.650598165174922104e-03,3.609224810402650871e-04
7.220000000000000284e+01,-2.656205850998484205e-02,-3.965603000436513509e-03,3.606344797224645825e-04
7.229999999999999716e+01,-2.682372679183389619e-02,-1.267898445465663647e-03,3.605599427354809223e-04
7.240000000000000568e+01,-2.681611323235795138e-02,1.415568791454626524e-03,3.605538819469917850e-04
7.250000000000000000e+01,-2.654197292369792419e-02,4.058261672166082849e-03,3.604729072410429525e-04
7.260000000000000853e+01,-2.600668332049529269e-02,6.634312580328680792e-03,3.601808403730176857e-04
7.270000000000000284e+01,-2.521816468535463540e-02,9.118773832208083852e-03,3.595539331503152971e-04
7.279999999999999716e+01,-2.418677604486478561e-02,1.148785655144094787e-02,3.584854917954648874e-04
7.290000000000000568e+01,-2.292518793434600993e-02,1.371915564512008953e-02,3.568897367200571293e-04
7.300000000000000000e+01,-2.144823343233887014e-02,1.579185877990753675e-02,3.547047605463207569e-04
7.310000000000000853e+01,-1.977273916903196302e-02,1.768693745342089091e-02,3.518944853638967000e-04
7.320000000000000284e+01,-1.791733820736848490e-02,1.938731841823876020e-02,3.484495619437031830e-04
7.329999999999999716e+01,-1.590226681749207921e-02,2.087803397010988202e-02,3.443871961958859616e-04
7.340000000000000568e+01,-1.374914733777473849e-02,2.214634980451930454e-02,3.397499310899851984e-04
7.350000000000000000e+01,-1.148075942126629972e-02,2.318186939436472221e-02,3.346034527531893720e-04
7.360000000000000853e+01,-9.120802040068671374e-03,2.397661409314549505e-02,3.290335266128719674e-04
7.370000000000000284e+01,-6.693648733521406768e-03,2.452507839637462980e-02,3.231422018580472084e-04
7.379999999999999716e+01,-4.224098572405142298e-03,2.482426007037430785e-02,3.170434483954876577e-04
7.390000000000000568e+01,-1.737125376045148099e-03,2.487366509121591990e-02,3.108584098210367096e-04
7.400000000000000000e+01,7.423723106977827548e-04,2.467528759945056271e-02,3.047104673816447540e-04
7.410000000000000853e+01,3.189818008946047109e-03,2.423356531691297014e-02,2.987203134496418792e-04
7.420000000000000284e+01,5.581198436487310593e-03,2.355531111346840373e-02,2.930012288198682543e-04
7.429999999999999716e+01,7.893296641138082895e-03,2.264962164134187023e-02,2.876547461804718838e-04
7.440000000000000568e+01,1.010391489904760576e-02,2.152776417198869544e-02,2.827668632659781746e-04
7.450000000000000000e+01,1.219208525544812453e-02,2.020304298331780310e-02,2.784049443309511091e-04
7.460000000000000853e+01,1.413826575580194589e-02,1.869064681709647555e-02,2.746154185115602859e-04
7.470000000000000284e+01,1.592452053339502363e-02,1.700747912926122915e-02,2.714223502753880177e-04
7.479999999999999716e+01,1.753468215193746543e-02,1.517197296917556330e-02,2.688269209734341298e-04
7.490000000000000568e+01,1.895449473671020554e-02,1.320389250944652322e-02,2.668078240624964449e-04
7.500000000000000000e+01,2.017173669140058523e-02,1.112412329795711696e-02,2.653225401476744911e-04
7.510000000000000853e+01,2.117632195621677385e-02,8.954453469194177673e-03,2.643094242626561549e-04
7.520000000000000284e+01,2.196037903806319705e-02,6.717348137813104400e-03,2.636905067499933312e-04
7.529999999999999716e+01,2.251830722927010767e-02,4.435719326607888598e-03,2.633748832081206012e-04
7.540000000000000568e+01,2.284680969654974067e-02,2.132693724574120930e-03,2.632625479165985410e-04
7.550000000000000000e+01,2.294490333274383509e-02,-1.686193693633178782e-04,2.632485107203418290e-04
7.560000000000000853e+01,2.281390550909407483e-02,-2.445357622405976584e-03,2.632270292396660192e-04
7.570000000000000284e+01,2.245739808793648096e-02,-4.675130506172511455e-03,2.630957870648990143e-04
7.579999999999999716e+01,2.188116928059973681e-02,-6.836237204905159029e-03,2.627598541039955328e-04
7.590000000000000568e+01,2.109313414692463862e-02,-8.907875502410098761e-03,2.621352770532980924e-04
7.600000000000000000e+01,2.010323474406879377e-02,-1.087033964946528333e-02,2.611521656349358438e-04
7.610000000000000853e+01,1.892332111301812947e-02,-1.270520537016617962e-02,2.597571627222485988e-04
7.620000000000000284e+01,1.756701448418171788e-02,-1.439550027935152486e-02,2.579152130901300136e-04
7.629999999999999716e+01,1.604955422956357014e-02,-1.592585817774367501e-02,2.556105748326534558e-04
7.640000000000000568e+01,1.438763026040113836e-02,-1.728265583306197450e-02,2.528470485770408275e-04
7.650000000000000000e+01,1.259920265652357714e-02,-1.845413108426825419e-02,2.496474308277532778e-04
7.660000000000000853e+01,1.070331047924615551e-02,-1.943048125629796841e-02,2.460522285332436207e-04
7.670000000000000284e+01,8.719871745508400371e-03,-2.020394112277349580e-02,2.421177000753068340e-04
7.680000000000001137e+01,6.669476662787999534e-03,-2.076883983297480793e-02,2.379133134816173976e-04
7.690000000000000568e+01,4.573176233449141072e-03,-2.112163645140293852e-02,2.335187336237086800e-04
7.700000000000000000e+01,2.452268386041234205e-03,-2.126093396852968623e-02,2.290204667256783683e-04
7.710000000000000853e+01,3.280837726322173836e-04,-2.118747185704549299e-02,2.245083013274797046e-04
7.720000000000000284e+01,-1.778226619424811078e-03,-2.090409746187849027e-02,2.200716903028728747e-04
7.730000000000001137e+01,-3.845899962274506017e-03,-2.041571671854429393e-02,2.157962178258360144e-04
7.740000000000000568e+01,-5.854764145763391957e-03,-1.972922489604133148e-02,2.117602891005467979e-04
7.750000000000000000e+01,-7.785432450937705695e-03,-1.885341824938914848e-02,2.080321690672568339e-04
7.760000000000000853e+01,-9.619488471630740362e-03,-1.779888765513455012e-02,2.046674801079689083e-04
7.770000000000000284e+01,-1.133965955685669463e-02,-1.657789545973203243e-02,2.017072483696076481e-04
7.780000000000001137e+01,-1.292997715028557440e-02,-1.520423693879894601e-02,1.991765649990226840e-04
7.790000000000000568e+01,-1.437592257465603908e-02,-1.369308789076423283e-02,1.970839029283495984e-04
7.800000000000000000e+01,-1.566455694364842291e-02,-1.206084002954408048e-02,1.954211032295284254e-04
7.810000000000000853e+01,-1.678463408519894479e-02,-1.032492591395712742e-02,1.941640182513628299e-04
7.820000000000000284e+01,-1.772669550120660464e-02,-8.503635287784855681e-03,1.932737732500791378e-04
7.830000000000001137e+01,-1.848314661956979715e-02,-6.615924707160853770e-03,1.926985843456679266e-04
7.840000000000000568e+01,-1.904831374897704779e-02,-4.681222450499859279e-03,1.923760501552659700e-04
7.850000000000000000e+01,-1.941848137502013086e-02,-2.719230663239706643e-03,1.922358171559533820e-04
7.860000000000000853e+01,-1.959190961390273183e-02,-7.497267633627315714e-04,1.922025062695183466e-04
7.870000000000000284e+01,-1.956883185310464776e-02,1.207633936439882726e-03,1.921987799097621841e-04
7.880000000000001137e+01,-1.935143279617484655e-02,3.133512423758728384e-03,1.921484256873608805e-04
7.890000000000000568e+01,-1.894380732687561686e-02,5.009075104573613643e-03,1.919793347205227556e-04
7.900000000000000000e+01,-1.835190079250862902e-02,6.816176014403109960e-03,1.916262590787015511e-04
7.910000000000000853e+01,-1.758343148163705669e-02,8.537530385510541664e-03,1.910332438764704628e-04
7.920000000000000284e+01,-1.664779625179322112e-02,1.015687791467263269e-02,1.901556445073925624e-04
7.930000000000001137e+01,-1.555596040084424210e-02,1.165913423445908217e-02,1.889616575448849645e-04
7.940000000000000568e+01,-1.432033305064136022e-02,1.303052917216864469e-02,1.874333145940146632e-04
7.950000000000000000e+01,-1.295462940468958268e-02,1.425873058133233194e-02,1.855669104019349019e-04
7.960000000000000853e+01,-1.147372140157545267e-02,1.533295263378858624e-02,1.833728596354874734e-04
7.970000000000000284e+01,-9.893478350889569825e-03,1.624404766516947263e-02,1.808749992139092086e-04
7.980000000000001137e+01,-8.230599233086173527e-03,1.698458082244088535e-02,1.781093747248526813e-04
7.990000000000000568e+01,-6.502438432959660453e-03,1.754888693423526519e-02,1.751225691025020434e-04
8.000000000000000000e+01,-4.726826674647601617e-03,1.793310922721598824e-02,1.719696484837096627e-04
8.010000000000000853e+01,-2.921889018987832137e-03,1.813521967433764578e-02,1.687118140378824488e-04
8.020000000000000284e+01,-1.105861730481458825e-03,1.815502096149140474e-02,1.654138581395678655e-04
8.030000000000001137e+01,7.030901260105685896e-04,1.799413023313768678e-02,1.621415292862066649e-04
8.040000000000000568e+01,2.487052574740252365e-03,1.765594496088511087e-02,1.589589114856632102e-04
8.050000000000000000e+01,4.228538329436403072e-03,1.714559145119277234e-02,1.559259213073637415e-04
8.060000000000000853e+01,5.910656402696223832e-03,1.646985667844251544e-02,1.530960190595856960e-04
8.070000000000000284e+01,7.517274100582743528e-03,1.563710428646964551e-02,1.505142201846097240e-04
8.080000000000001137e+01,9.033169869702631707e-03,1.465717574781094309e-02,1.482154793985603623e-04
8.090000000000000568e+01,1.044417555776254100e-02,1.354127781966115926e-02,1.462235040353058828e-04
8.100000000000000000e+01,1.173730679337493636e-02,1.230185754007523218e-02,1.445500348490556244e-04
8.110000000000000853e+01,1.290088029574167246e-02,1.095246614024510123e-02,1.431946134791355725e-04
8.120000000000000284e+01,1.392461707967481907e-02,9.507613336626636116e-03,1.421448360871861651e-04
8.130000000000001137e+01,1.479973067946180332e-02,7.982613533242480935e-03,1.413770735028544497e-04
8.140000000000000568e+01,1.551899964789440686e-02,6.393425568413061734e-03,1.408576202850923159e-04
8.150000000000000000e+01,1.607682378146614924e-02,4.756487635600032890e-03,1.405442187639657520e-04
8.160000000000000853e+01,1.646926366398891034e-02,3.088549091700745850e-03,1.403878905629154410e-04
8.170000000000000284e+01,1.669406330714712228e-02,1.406500837174619756e-03,1.403349971540044023e-04
8.180000000000001137e+01,1.675065582876951800e-02,-2.727940155863523355e-04,1.403294436344149749e-04
8.190000000000000568e+01,1.664015228174769989e-02,-1.932667521051418483e-03,1.403149358533401067e-04
8.200000000000000000e+01,1.636531391228320323e-02,-3.556810666353483769e-03,1.402372007819280362e-04
8.210000000000000853e+01,1.593050828894072152e-02,-5.129431941614298086e-03,1.400460831938310361e-04
8.220000000000000284e+01,1.534164989589488493e-02,-6.635409192030849654e-03,1.396974383369495158e-04
8.230000000000001137e+01,1.460612594265284919e-02,-8.060433293995656473e-03,1.391547499697951451e-04
8.240000000000000568e+01,1.373270826360033919e-02,-9.391142331818537817e-03,1.383904152748155741e-04
8.250000000000000000e+01,1.273145233649215780e-02,-1.061524500908960986e-02,1.373866525996867490e-04
8.260000000000000853e+01,1.161358453669156590e-02,-1.172163219832395367e-02,1.361360035918331287e-04
8.270000000000000284e+01,1.039137887494359647e-02,-1.270047562348946418e-02,1.346414179927370625e-04
8.280000000000001137e+01,9.078024550370503154e-03,-1.354331282419780208e-02,1.329159259956051156e-04
8.290000000000000568e+01,7.687485714425627142e-03,-1.424311770125043924e-02,1.309819192305858402e-04
8.300000000000000000e+01,6.234354931066034278e-03,-1.479435607625672645e-02,1.288700765587908327e-04
8.310000000000000853e+01,4.733701850353737826e-03,-1.519302586588618109e-02,1.266179840847644802e-04
8.320000000000000284e+01,3.200918633730980099e-03,-1.543668162712137117e-02,1.242685098784363439e-04
8.330000000000001137e+01,1.651563725763096962e-03,-1.552444337957913263e-02,1.218680024930074207e-04
8.340000000000000568e+01,1.012055122871610333e-04,-1.545698977794149852e-02,1.194643877755526419e-04
8.350000000000000000e+01,-1.434732551918387706e-03,-1.523653585620845900e-02,1.171052411965301399e-04
8.360000000000000853e+01,-2.941123841701604163e-03,-1.486679571904541558e-02,1.148359122020263523e-04
8.370000000000000284e+01,-4.403285996305608165e-03,-1.435293069964608918e-02,1.126977736170521279e-04
8.380000000000001137e+01,-5.807122464803977056e-03,-1.370148364825961307e-02,1.107266627423782938e-04
8.390000000000000568e+01,-7.139256829337741785e-03,-1.292030013453801876e-02,1.089515718208943672e-04
8.400000000000000000e+01,-8.387158619852546487e-03,-1.201843748966751127e-02,1.073936347038061888e-04
8.410000000000000853e+01,-9.539259479092043401e-03,-1.100606269785971841e-02,1.060654437593332703e-04
8.420000000000000284e+01,-1.058505859701723908e-02,-9.894340279092370474e-03,1.049707175303791270e-04
8.430000000000001137e+01,-1.151521648630726875e-02,-8.695311367820009532e-03,1.041043252549312965e-04
8.440000000000000568e+01,-1.232163628182780628e-02,-7.421765274854499710e-03,1.034526602283457341e-04
8.450000000000000000e+01,-1.299753187116159565e-02,-6.087104898273103769e-03,1.029943403922209307e-04
8.460000000000000853e+01,-1.353748232081433862e-02,-4.705207365203150152e-03,1.027012019679613623e-04
8.470000000000000284e+01,-1.393747218676124298e-02,-3.290281347687050092e-03,1.025395411518402732e-04
8.480000000000001137e+01,-1.419491744967176297e-02,-1.856722506822301678e-03,1.024715499351681929e-04
8.490000000000000568e+01,-1.430867696298874885e-02,-4.189685070405754102e-04,1.024568855205283604e-04
8.500000000000000000e+01,-1.427904944060504923e-02,1.008644934799346384e-03,1.024543087658698787e-04
8.510000000000000853e+01,-1.410775616071083087e-02,2.412025561073589432e-03,1.024233255986733808e-04
8.520000000000000284e+01,-1.379790969754922034e-02,3.777462255483008541e-03,1.023257665566607922e-04
8.530000000000001137e+01,-1.335396913439882219e-02,5.091757561037105369e-03,1.021272433514274896e-04
