t,q,p,E
5.700000000000000000e+01,8.998668269691937338e-01,-4.361647552478249423e-01,4.999999999999999445e-01
5.710000000000000142e+01,8.518274232925496792e-01,-5.238225280825323793e-01,5.000000000000000000e-01
5.720000000000000284e+01,7.952768415790757439e-01,-6.062464393693456355e-01,5.000000000000000000e-01
5.730000000000000426e+01,7.307801165481160321e-01,-6.826129366324095171e-01,5.000000000000000000e-01
5.740000000000000568e+01,6.589816781563972992e-01,-7.521589910744791441e-01,5.000000000000000000e-01
5.750000000000000000e+01,5.805989126669269806e-01,-8.141897215084344941e-01,5.000000000000000000e-01
5.760000000000000142e+01,4.964149947625672854e-01,-8.680853373804215956e-01,5.000000000000000000e-01
5.770000000000000284e+01,4.072710623235205052e-01,-9.133073315121646996e-01,5.000000000000000000e-01
5.780000000000000426e+01,3.140578120556512531e-01,-9.494038606867033492e-01,5.000000000000000000e-01
5.790000000000000568e+01,2.177065999434321109e-01,-9.760142603164517761e-01,5.000000000000000000e-01
5.800000000000000000e+01,1.191801354488192799e-01,-9.928726480845371238e-01,5.000000000000000000e-01
5.810000000000000142e+01,1.946286243650988471e-02,-9.998105805530252965e-01,5.000000000000000000e-01
5.820000000000000284e+01,-8.044887706369817371e-02,-9.967587361940651869e-01,5.000000000000000000e-01
5.830000000000000426e+01,-1.795567979771488798e-01,-9.837476080276857937e-01,5.000000000000000000e-01
5.840000000000000568e+01,-2.768706467187980191e-01,-9.609071989456184903e-01,4.999999999999999445e-01
5.850000000000000000e+01,-3.714180954796940659e-01,-9.284657227653786427e-01,5.000000000000000000e-01
5.860000000000000142e+01,-4.622544574050628241e-01,-8.867473239932280871e-01,5.000000000000000000e-01
5.870000000000000284e+01,-5.484721255930482542e-01,-8.361688390794310699e-01,5.000000000000000000e-01
5.880000000000000426e+01,-6.292096416028880590e-01,-7.772356315262219928e-01,5.000000000000000000e-01
5.890000000000000568e+01,-7.036603028628862777e-01,-7.105365424627442250e-01,5.000000000000000000e-01
5.900000000000000000e+01,-7.710802229758452198e-01,-6.367380071391378626e-01,5.000000000000000000e-01
5.910000000000000142e+01,-8.307957643860682806e-01,-5.565773961257935998e-01,5.000000000000000000e-01
5.920000000000000284e+01,-8.822102691431129573e-01,-4.708556477503866855e-01,5.000000000000000000e-01
5.930000000000000426e+01,-9.248100205108226168e-01,-3.804292653868415197e-01,5.000000000000000000e-01
5.940000000000000568e+01,-9.581693758551366180e-01,-2.862017595567467598e-01,4.999999999999999445e-01
5.950000000000000000e+01,-9.819550195245900781e-01,-1.891146203508915213e-01,5.000000000000000000e-01
5.960000000000000142e+01,-9.959292932301296863e-01,-9.013791037146545726e-02,5.000000000000000000e-01
5.970000000000000284e+01,-9.999525706481683374e-01,9.739427812760560396e-03,5.000000000000000000e-01
5.980000000000000426e+01,-9.939846525206635919e-01,1.095194528537082740e-01,5.000000000000000000e-01
5.990000000000000568e+01,-9.780851683128142238e-01,2.082051957240595996e-01,5.000000000000000000e-01
6.000000000000000000e+01,-9.524129804151563183e-01,3.048106211022166834e-01,5.000000000000000000e-01
6.010000000000000142e+01,-9.172245968430626784e-01,3.983704795113227060e-01,5.000000000000000000e-01
6.020000000000000284e+01,-8.728716082934540044e-01,4.879499517729242175e-01,5.000000000000000000e-01
6.030000000000000426e+01,-8.197971751667691986e-01,5.726539894112199214e-01,5.000000000000000000e-01
6.040000000000000568e+01,-7.585315996547350448e-01,6.516362576815601937e-01,5.000000000000000000e-01
6.050000000000000000e+01,-6.896870271361663640e-01,7.241075918674495515e-01,5.000000000000000000e-01
6.060000000000000142e+01,-6.139513298226686455e-01,7.893438823535511295e-01,5.000000000000000000e-01
6.070000000000000284e+01,-5.320812337669101888e-01,8.466933096895726818e-01,5.000000000000000000e-01
6.080000000000000426e+01,-4.448947579060242852e-01,8.955828573547731652e-01,5.000000000000000000e-01
6.090000000000000568e+01,-3.532630406867957595e-01,9.355240371496177376e-01,5.000000000000000000e-01
6.100000000000000000e+01,-2.581016359382674596e-01,9.661177700083929398e-01,5.000000000000000000e-01
6.110000000000000142e+01,-1.603613649604949121e-01,9.870583734653219921e-01,5.000000000000001110e-01
6.120000000000000284e+01,-6.101881623245667546e-02,9.981366159327037524e-01,5.000000000000000000e-01
6.130000000000000426e+01,3.893341233723732198e-02,9.992418072737843104e-01,5.000000000000000000e-01
6.140000000000000568e+01,1.384966311205326761e-01,9.903629047820112774e-01,5.000000000000000000e-01
6.150000000000000000e+01,2.366760373465642830e-01,9.715886235161091955e-01,5.000000000000000000e-01
6.160000000000000142e+01,3.324906548421323604e-01,9.431065498885319309e-01,5.000000000000000000e-01
6.170000000000000284e+01,4.249831356213157885e-01,9.052012673640456031e-01,5.000000000000000000e-01
6.180000000000000426e+01,5.132293253901182295e-01,8.582515129958141475e-01,5.000000000000000000e-01
6.190000000000000568e+01,5.963474973906817134e-01,8.027263932099596433e-01,5.000000000000000000e-01
6.200000000000000000e+01,6.735071623235862059e-01,7.391806966492228126e-01,4.999999999999999445e-01
6.210000000000000142e+01,7.439373663224272404e-01,6.682493509082150229e-01,5.000000000000000000e-01
6.220000000000000284e+01,8.069343940699726936e-01,5.906410785467989255e-01,4.999999999999999445e-01
6.230000000000000426e+01,8.618688000890180057e-01,5.071313157685258810e-01,5.000000000000000000e-01
6.240000000000000568e+01,9.081916979535210599e-01,4.185544645184189894e-01,5.000000000000001110e-01
6.250000000000000000e+01,9.454402445803316013e-01,3.257955554145617327e-01,5.000000000000000000e-01
6.260000000000000142e+01,9.732422648042924340e-01,2.297814048146880339e-01,5.000000000000000000e-01
6.270000000000000284e+01,9.913199700294487160e-01,1.314713543735398227e-01,5.000000000000000000e-01
6.280000000000000426e+01,9.994927338008855466e-01,3.184768561814293325e-02,4.999999999999999445e-01
6.290000000000000568e+01,9.976788965645553287e-01,-6.809419468450522706e-02,5.000000000000000000e-01
6.300000000000000000e+01,9.858965815825496692e-01,-1.673557003028069146e-01,5.000000000000000000e-01
6.310000000000000142e+01,9.642635138514517035e-01,-2.649450430841295279e-01,5.000000000000000000e-01
6.320000000000000284e+01,9.329958438330894221e-01,-3.598871425741427266e-01,4.999999999999999445e-01
6.330000000000000426e+01,8.924059877505690075e-01,-4.512333686984277836e-01,5.000000000000000000e-01
6.340000000000000568e+01,8.428995060286442742e-01,-5.380710201605988230e-01,5.000000000000000000e-01
6.350000000000000000e+01,7.849710510680180109e-01,-6.195324438519511645e-01,5.000000000000000000e-01
6.360000000000000142e+01,7.191994248420473523e-01,-6.948037041545391812e-01,5.000000000000000000e-01
6.370000000000000284e+01,6.462417956987768219e-01,-7.631327155167837439e-01,5.000000000000000000e-01
6.380000000000000426e+01,5.668271321520202966e-01,-8.238367570437217235e-01,5.000000000000000000e-01
6.390000000000000568e+01,4.817489192689392574e-01,-8.763092940185041035e-01,5.000000000000000000e-01
6.400000000000000000e+01,3.918572304295500075e-01,-9.200260381967906298e-01,4.999999999999999445e-01
6.410000000000000853e+01,2.980502336744744185e-01,-9.545501863215947180e-01,5.000000000000000000e-01
6.420000000000000284e+01,2.012652175068453120e-01,-9.795367845170094290e-01,5.000000000000000000e-01
6.429999999999999716e+01,1.024692258153236391e-01,-9.947361749533432107e-01,5.000000000000000000e-01
6.440000000000000568e+01,2.649395491263844410e-03,-9.999964903456065590e-01,5.000000000000000000e-01
6.450000000000000000e+01,-9.719690671675680627e-02,-9.952651713612277184e-01,4.999999999999999445e-01
6.460000000000000853e+01,-1.960720495619033832e-01,-9.805894917755311191e-01,5.000000000000000000e-01
6.470000000000000284e+01,-2.929881053006159752e-01,-9.561160861278065193e-01,5.000000000000000000e-01
6.479999999999999716e+01,-3.869767207401564324e-01,-9.220894845974522136e-01,5.000000000000001110e-01
6.490000000000000568e+01,-4.770987927035710285e-01,-8.788496697392534918e-01,5.000000000000000000e-01
6.500000000000000000e+01,-5.624538512381720423e-01,-8.268286794901034131e-01,5.000000000000000000e-01
6.510000000000000853e+01,-6.421890568137370581e-01,-7.665462903887036994e-01,5.000000000000000000e-01
6.520000000000000284e+01,-7.155077216130870665e-01,-6.986048241402639247e-01,5.000000000000000000e-01
6.529999999999999716e+01,-7.816772697734872821e-01,-6.236831294170677165e-01,5.000000000000000000e-01
6.540000000000000568e+01,-8.400365570424712658e-01,-5.425297990269575266e-01,5.000000000000000000e-01
6.550000000000000000e+01,-8.900024767126464287e-01,-4.559556902214899621e-01,5.000000000000000000e-01
6.560000000000000853e+01,-9.310757858312195268e-01,-3.648258228782291779e-01,5.000000000000000000e-01
6.570000000000000284e+01,-9.628460934704970997e-01,-2.700507365081656896e-01,5.000000000000000000e-01
6.579999999999999716e+01,-9.849959612184214786e-01,-1.725773924458181285e-01,5.000000000000000000e-01
6.590000000000000568e+01,-9.973040749182292553e-01,-7.337971212463936799e-02,5.000000000000000000e-01
6.600000000000000000e+01,-9.996474559663499626e-01,2.655115402396679425e-02,5.000000000000000000e-01
6.610000000000000853e+01,-9.920026900739702391e-01,1.262167298182242381e-01,5.000000000000000000e-01
6.620000000000000284e+01,-9.744461612148651586e-01,2.246211897698277837e-01,5.000000000000000000e-01
6.629999999999999716e+01,-9.471532884219777682e-01,3.207813090431450576e-01,5.000000000000000000e-01
6.640000000000000568e+01,-9.103967730584244800e-01,4.137362875127194028e-01,5.000000000000000000e-01
6.650000000000000000e+01,-8.645438740756394846e-01,5.025573497604872708e-01,5.000000000000000000e-01
6.660000000000000853e+01,-8.100527384832928446e-01,5.863570250928336058e-01,5.000000000000000000e-01
6.670000000000000284e+01,-7.474678236958639532e-01,6.642980148543038421e-01,5.000000000000000000e-01
6.679999999999999716e+01,-6.774144574940792474e-01,7.356015584390793727e-01,5.000000000000000000e-01
6.690000000000000568e+01,-6.005925899564514836e-01,7.995552144094876246e-01,5.000000000000000000e-01
6.700000000000000000e+01,-5.177697997895051030e-01,8.555199789753222817e-01,5.000000000000000000e-01
6.710000000000000853e+01,-4.297736249349903281e-01,9.029366707085487720e-01,5.000000000000000000e-01
6.720000000000000284e+01,-3.374832940844102458e-01,9.413315176992298472e-01,5.000000000000000000e-01
6.729999999999999716e+01,-2.418209417164843555e-01,9.703208913278908998e-01,5.000000000000000000e-01
6.740000000000000568e+01,-1.437423944342891835e-01,9.896151393558494380e-01,5.000000000000000000e-01
6.750000000000000000e+01,-4.422762066183891921e-02,9.990214800346349788e-01,5.000000000000000000e-01
6.760000000000000853e+01,5.572906087657093777e-02,9.984459283175105559e-01,5.000000000000000000e-01
6.770000000000000284e+01,1.551289160602662698e-01,9.878942349269819179e-01,5.000000000000000000e-01
6.779999999999999716e+01,2.529787743934895916e-01,9.674718288954815559e-01,5.000000000000000000e-01
6.790000000000000568e+01,3.483009524366515453e-01,9.373827641533214461e-01,5.000000000000000000e-01
6.800000000000000000e+01,4.401430224960407034e-01,8.979276806892912965e-01,5.000000000000000000e-01
6.810000000000000853e+01,5.275873289666016541e-01,8.495008006552359214e-01,5.000000000000000000e-01
6.820000000000000284e+01,6.097601572433003492e-01,7.925859894286710894e-01,5.000000000000000000e-01
6.829999999999999716e+01,6.858404635887347389e-01,7.277519209898311026e-01,5.000000000000000000e-01
6.840000000000000568e+01,7.550680787307162412e-01,6.556463959192523339e-01,5.000000000000000000e-01
6.850000000000000000e+01,8.167513032223335800e-01,5.769898687885426369e-01,5.000000000000000000e-01
6.860000000000000853e+01,8.702738186742472459e-01,4.925682496163789614e-01,5.000000000000000000e-01
6.870000000000000284e+01,9.151008458042378946e-01,4.032250513154762572e-01,5.000000000000000000e-01
6.879999999999999716e+01,9.507844877750759593e-01,3.098529615903106160e-01,5.000000000000000000e-01
6.890000000000000568e+01,9.769682054316356501e-01,2.133849234966926356e-01,5.000000000000000000e-01
6.900000000000000000e+01,9.933903797222716214e-01,1.147848137831872228e-01,5.000000000000000000e-01
6.910000000000000853e+01,9.998869257099255448e-01,1.503781215316092948e-02,4.999999999999999445e-01
6.920000000000000284e+01,9.963929320545595880e-01,-8.485944232504580298e-02,5.000000000000000000e-01
6.929999999999999716e+01,9.829433095858189917e-01,-1.839088093063429574e-01,5.000000000000000000e-01
6.940000000000000568e+01,9.596724424855532787e-01,-2.811206202572348323e-01,5.000000000000000000e-01
6.950000000000000000e+01,9.268128455655090248e-01,-3.755235668966250273e-01,5.000000000000000000e-01
6.960000000000000853e+01,8.846928410561633038e-01,-4.661744061871846423e-01,5.000000000000000000e-01
6.970000000000000284e+01,8.337332781195631037e-01,-5.521673849078803098e-01,5.000000000000000000e-01
6.979999999999999716e+01,7.744433278635736162e-01,-6.326432896408475948e-01,5.000000000000000000e-01
6.990000000000000568e+01,7.074153958724908042e-01,-7.067980317478022023e-01,5.000000000000000000e-01
7.000000000000000000e+01,6.333192030862998534e-01,-7.738906815578890930e-01,5.000000000000000000e-01
7.010000000000000853e+01,5.528950941703545396e-01,-8.332508714921063042e-01,4.999999999999999445e-01
7.020000000000000284e+01,4.669466402362900115e-01,-8.842854941544844305e-01,5.000000000000000000e-01
7.029999999999999716e+01,3.763326098250226459e-01,-9.264846284651933050e-01,5.000000000000000000e-01
7.040000000000000568e+01,2.819583883753919995e-01,-9.594266346233836229e-01,5.000000000000000000e-01
7.050000000000000000e+01,1.847669319121795217e-01,-9.827823669926928352e-01,5.000000000000000000e-01
7.060000000000000853e+01,8.572934534111403826e-02,-9.963184628156721567e-01,4.999999999999999445e-01
7.070000000000000284e+01,-1.416482051023190691e-02,-9.998996738972930620e-01,5.000000000000001110e-01
7.079999999999999716e+01,-1.139174561573067651e-01,-9.934902179602213002e-01,5.000000000000000000e-01
7.090000000000000568e+01,-2.125318662385763391e-01,-9.771541361694928707e-01,4.999999999999999445e-01
7.100000000000000000e+01,-3.090227281660706815e-01,-9.510546532543746601e-01,5.000000000000000000e-01
7.110000000000000853e+01,-4.024259371430758958e-01,-9.154525466208049966e-01,5.000000000000000000e-01
7.120000000000000284e+01,-4.918082391804632358e-01,-8.707035407497848434e-01,4.999999999999999445e-01
7.129999999999999716e+01,-5.762765558621496531e-01,-8.172547529159183144e-01,5.000000000000000000e-01
7.140000000000000568e+01,-6.549869076893757303e-01,-7.556402257394118083e-01,5.000000000000000000e-01
7.150000000000000000e+01,-7.271528468448446025e-01,-6.864755912087755485e-01,5.000000000000000000e-01
7.160000000000000853e+01,-7.920533151194233401e-01,-6.104519194894315604e-01,5.000000000000000000e-01
7.170000000000000284e+01,-8.490398484873363794e-01,-5.283288139791364468e-01,5.000000000000000000e-01
7.179999999999999716e+01,-8.975430563444247722e-01,-4.409268216018489839e-01,5.000000000000000000e-01
7.190000000000000568e+01,-9.370783106708144850e-01,-3.491192341741322647e-01,5.000000000000001110e-01
7.200000000000000000e+01,-9.672505882738824390e-01,-2.538233627620362642e-01,4.999999999999999445e-01
7.210000000000000853e+01,-9.877584177294564949e-01,-1.559913722120568613e-01,4.999999999999999445e-01
7.220000000000000284e+01,-9.983968915845977676e-01,-5.660076743484057649e-02,5.000000000000000000e-01
7.229999999999999716e+01,-9.990597137251612248e-01,4.335537350085837127e-02,5.000000000000000000e-01
7.240000000000000568e+01,-9.897402614514161368e-01,1.428783218759319407e-01,5.000000000000000000e-01
7.250000000000000000e+01,-9.705316516498830870e-01,2.409736772881010958e-01,4.999999999999999445e-01
7.260000000000000853e+01,-9.416258104001714591e-01,3.366613033721284620e-01,5.000000000000000000e-01
7.270000000000000284e+01,-9.033115553130557362e-01,4.289851209982792901e-01,5.000000000000000000e-01
7.279999999999999716e+01,-8.559717097603539715e-01,5.170226610990434901e-01,5.000000000000000000e-01
7.290000000000000568e+01,-8.000792778303477126e-01,5.998942816750875151e-01,5.000000000000000000e-01
7.300000000000000000e+01,-7.361927182273159120e-01,6.767719568873076241e-01,5.000000000000000000e-01
7.310000000000000853e+01,-6.649503643367051797e-01,7.468875504173858593e-01,5.000000000000000000e-01
7.320000000000000284e+01,-5.870640462090193079e-01,8.095404904318834749e-01,5.000000000000000000e-01
7.329999999999999716e+01,-5.033119781891867150e-01,8.641047694644947708e-01,5.000000000000000000e-01
7.340000000000000568e+01,-4.145309832560955532e-01,9.100351992756844366e-01,5.000000000000000000e-01
7.350000000000000000e+01,-3.216081317640473447e-01,9.468728581933475441e-01,5.000000000000000000e-01
7.360000000000000853e+01,-2.254718781289134222e-01,9.742496765065002950e-01,5.000000000000000000e-01
7.370000000000000284e+01,-1.270827840186229130e-01,9.918921140961228788e-01,5.000000000000000000e-01
7.379999999999999716e+01,-2.742392073840176775e-02,9.996238935576389206e-01,5.000000000000000000e-01
7.390000000000000568e+01,7.250895329270867773e-02,9.973677615064544533e-01,5.000000000000000000e-01
7.400000000000000000e+01,1.717173418307775534e-01,9.851462604682473811e-01,5.000000000000000000e-01
7.410000000000000853e+01,2.692099874514936597e-01,9.630815036414969166e-01,5.000000000000000000e-01
7.420000000000000284e+01,3.640127758665712698e-01,9.313939547827833065e-01,5.000000000000000000e-01
7.429999999999999716e+01,4.551784689518164062e-01,8.904002254057892252e-01,5.000000000000000000e-01
7.440000000000000568e+01,5.417961692373048921e-01,8.405099113037166614e-01,5.000000000000000000e-01
7.450000000000000000e+01,6.230004212937645391e-01,7.822215000035424026e-01,5.000000000000000000e-01
7.460000000000000853e+01,6.979798590772272604e-01,7.161173900433740469e-01,4.999999999999999445e-01
7.470000000000000284e+01,7.659853128302461789e-01,6.428580718388389181e-01,4.999999999999999445e-01
7.479999999999999716e+01,8.263372945385467627e-01,5.631755282811168328e-01,5.000000000000000000e-01
7.490000000000000568e+01,8.784327871506192320e-01,4.778659210058768259e-01,5.000000000000000000e-01
7.500000000000000000e+01,9.217512697247493003e-01,3.877816354094304474e-01,5.000000000000000000e-01
7.510000000000000853e+01,9.558599183022551404e-01,2.938227638955261400e-01,5.000000000000000000e-01
7.520000000000000284e+01,9.804179305413608381e-01,1.969281124496838342e-01,4.999999999999999445e-01
7.529999999999999716e+01,9.951799309015783024e-01,9.806582040002381762e-02,4.999999999999999445e-01
7.540000000000000568e+01,9.999984223549769347e-01,-1.776312910836963955e-03,5.000000000000000000e-01
7.550000000000000000e+01,9.948252601277343121e-01,-1.016006978902495028e-01,5.000000000000000000e-01
7.560000000000000853e+01,9.797121327468035767e-01,-2.004099222810822312e-01,4.999999999999999445e-01
7.570000000000000284e+01,9.548100455852436275e-01,-2.972167169751810945e-01,5.000000000000000000e-01
7.579999999999999716e+01,9.203678120664356976e-01,-3.910538204800486639e-01,5.000000000000000000e-01
7.590000000000000568e+01,8.767295676026040097e-01,-4.809836434758993362e-01,5.000000000000000000e-01
7.600000000000000000e+01,8.243313311075577410e-01,-5.661076368981803331e-01,5.000000000000000000e-01
7.610000000000000853e+01,7.636966484397865740e-01,-6.455752699428913832e-01,5.000000000000000000e-01
7.620000000000000284e+01,6.954313613053625387e-01,-7.185925282891343358e-01,5.000000000000000000e-01
7.629999999999999716e+01,6.202175538878210714e-01,-7.844298476278218635e-01,5.000000000000000000e-01
7.640000000000000568e+01,5.388067376884869697e-01,-8.424294032270538413e-01,5.000000000000000000e-01
7.650000000000000000e+01,4.520123426720089599e-01,-8.920116826993704784e-01,5.000000000000000000e-01
7.660000000000000853e+01,3.607015897429547424e-01,-9.326812762980208893e-01,5.000000000000000000e-01
7.670000000000000284e+01,2.657868257612953089e-01,-9.640318268873361296e-01,5.000000000000000000e-01
7.680000000000001137e+01,1.682164076740589598e-01,-9.857500901289508732e-01,5.000000000000000000e-01
7.690000000000000568e+01,6.896522684630881916e-02,-9.976190643156520599e-01,4.999999999999999445e-01
7.700000000000000000e+01,-3.097503173121645900e-02,-9.995201585807312883e-01,5.000000000000000000e-01
7.710000000000000853e+01,-1.306057980306817301e-01,-9.914343778187080236e-01,4.999999999999999445e-01
7.720000000000000284e+01,-2.289315943687472987e-01,-9.734425124781551641e-01,4.999999999999999445e-01
7.730000000000001137e+01,-3.249699818906179316e-01,-9.457243313302303722e-01,4.999999999999999445e-01
7.740000000000000568e+01,-4.177613767742180961e-01,-9.085567852785590981e-01,5.000000000000000000e-01
7.750000000000000000e+01,-5.063786380746420068e-01,-8.623112401573289620e-01,5.000000000000000000e-01
7.760000000000000853e+01,-5.899363314099592692e-01,-8.074497661666382164e-01,5.000000000000000000e-01
7.770000000000000284e+01,-6.675995759288410047e-01,-7.445205210198249102e-01,5.000000000000000000e-01
7.780000000000001137e+01,-7.385923861641319199e-01,-6.741522729327357188e-01,5.000000000000000000e-01
7.790000000000000568e+01,-8.022054254230439607e-01,-5.970481181796262193e-01,4.999999999999998890e-01
7.800000000000000000e+01,-8.578030932449878243e-01,-5.139784559875352210e-01,5.000000000000000000e-01
7.810000000000000853e+01,-9.048298761112383293e-01,-4.257732909618934247e-01,5.000000000000000000e-01
7.820000000000000284e+01,-9.428158979523700856e-01,-3.333139399549109316e-01,4.999999999999999445e-01
7.830000000000001137e+01,-9.713816149946669087e-01,-2.375242262388255199e-01,5.000000000000000000e-01
7.840000000000000568e+01,-9.902416080360044726e-01,-1.393612489692457601e-01,5.000000000000000000e-01
7.850000000000000000e+01,-9.992074342602034198e-01,-3.980582016666965595e-02,5.000000000000000000e-01
7.860000000000000853e+01,-9.981895100953388500e-01,6.014733523297120105e-02,5.000000000000000000e-01
7.870000000000000284e+01,-9.871980063031853270e-01,1.594995183410157225e-01,4.999999999999999445e-01
7.880000000000001137e+01,-9.663427463563228903e-01,2.572580349853417214e-01,4.999999999999999445e-01
7.890000000000000568e+01,-9.358321091183141593e-01,3.524461143822807396e-01,4.999999999999999445e-01
7.900000000000000000e+01,-8.959709467909631186e-01,4.441126687075083734e-01,4.999999999999999445e-01
7.910000000000000853e+01,-8.471575389318887206e-01,5.313417960511532812e-01,5.000000000000000000e-01
7.920000000000000284e+01,-7.898796129768652641e-01,6.132619318068891490e-01,5.000000000000000000e-01
7.930000000000001137e+01,-7.247094710284541774e-01,6.890545570574642120e-01,5.000000000000000000e-01
7.940000000000000568e+01,-6.522982716026375360e-01,7.579623769450642978e-01,5.000000000000000000e-01
7.950000000000000000e+01,-5.733695234681090991e-01,8.192968873112808081e-01,5.000000000000000000e-01
7.960000000000000853e+01,-4.887118565858413199e-01,8.724452540030348535e-01,4.999999999999999445e-01
7.970000000000000284e+01,-3.991711423792417279e-01,9.168764361088418413e-01,5.000000000000000000e-01
7.980000000000001137e+01,-3.056420420664123228e-01,9.521464919441090524e-01,4.999999999999998890e-01
7.990000000000000568e+01,-2.090590675010953470e-01,9.779030147696511355e-01,5.000000000000000000e-01
8.000000000000000000e+01,-1.103872438390475635e-01,9.938886539233752204e-01,5.000000000000000000e-01
8.010000000000000853e+01,-1.061246732571737364e-02,9.999436861830073298e-01,5.000000000000000000e-01
8.020000000000000284e+01,8.926834545310194380e-02,9.960076116677349933e-01,5.000000000000000000e-01
8.030000000000001137e+01,1.882572184323597353e-01,9.821197583330205649e-01,5.000000000000000000e-01
8.040000000000000568e+01,2.853650875145902210e-01,9.584188890186744469e-01,5.000000000000000000e-01
8.050000000000000000e+01,3.796216829715318708e-01,9.251418149764184529e-01,5.000000000000000000e-01
8.060000000000000853e+01,4.700852240584794672e-01,8.826210297301380070e-01,5.000000000000000000e-01
8.070000000000000284e+01,5.558518289761377185e-01,8.312813869105228903e-01,5.000000000000000000e-01
8.080000000000001137e+01,6.360645461588638749e-01,7.716358552579828389e-01,5.000000000000000000e-01
8.090000000000000568e+01,7.099219166513444090e-01,7.042803932086152408e-01,5.000000000000000000e-01
8.100000000000000000e+01,7.766859820216311938e-01,6.298879942744538551e-01,5.000000000000000000e-01
8.110000000000000853e+01,8.356896577978180085e-01,5.492019627147793903e-01,5.000000000000000000e-01
8.120000000000000284e+01,8.863433987555545679e-01,4.630284866857026782e-01,4.999999999999999445e-01
8.130000000000001137e+01,9.281410894591062277e-01,3.722285830745181157e-01,5.000000000000000000e-01
8.140000000000000568e+01,9.606651011994307154e-01,2.777094945036767126e-01,5.000000000000000000e-01
8.150000000000000000e+01,9.835904648022342212e-01,1.804156244623087990e-01,5.000000000000000000e-01
8.160000000000000853e+01,9.966881176125165220e-01,8.131910113877603707e-02,5.000000000000000000e-01
8.170000000000000284e+01,9.998271922129018385e-01,-1.858993576280033172e-02,5.000000000000000000e-01
8.180000000000001137e+01,9.929763240076241448e-01,-1.183132281712646894e-01,4.999999999999999445e-01
8.190000000000000568e+01,9.762039646071967169e-01,-2.168543739129812631e-01,5.000000000000000000e-01
8.200000000000000000e+01,9.496776978825431925e-01,-3.132287824330851622e-01,4.999999999999999445e-01
8.210000000000000853e+01,9.136625655223526987e-01,-4.064735124988005377e-01,5.000000000000000000e-01
8.220000000000000284e+01,8.685184188241583669e-01,-4.956568935898942319e-01,4.999999999999999445e-01
8.230000000000001137e+01,8.146963231790851356e-01,-5.798878348426355078e-01,5.000000000000000000e-01
8.240000000000000568e+01,7.527340511756140939e-01,-6.583247285350505296e-01,5.000000000000000000e-01
8.250000000000000000e+01,6.832507093535931109e-01,-7.301838591531668587e-01,5.000000000000000000e-01
8.260000000000000853e+01,6.069405522963571276e-01,-7.947472340173277194e-01,5.000000000000001110e-01
8.270000000000000284e+01,5.245660458684594518e-01,-8.513697572276861525e-01,5.000000000000000000e-01
8.280000000000001137e+01,4.369502489087129238e-01,-8.994856752492581542e-01,5.000000000000000000e-01
8.290000000000000568e+01,3.449685894984320655e-01,-9.386142297341663054e-01,5.000000000000000000e-01
8.300000000000000000e+01,2.495401179733381380e-01,-9.683644611001853697e-01,4.999999999999999445e-01
8.310000000000000853e+01,1.516183240764369389e-01,-9.884391148696274332e-01,5.000000000000000000e-01
8.320000000000000284e+01,5.218161000373244818e-02,-9.986376117378207296e-01,5.000000000000000000e-01
8.330000000000001137e+01,-4.777648546719649725e-02,-9.988580516952360044e-01,5.000000000000000000e-01
8.340000000000000568e+01,-1.472572140881294733e-01,-9.890982321786865317e-01,5.000000000000000000e-01
8.350000000000000000e+01,-2.452665973026572632e-01,-9.694556700786148840e-01,5.000000000000000000e-01
8.360000000000000853e+01,-3.408253577513085109e-01,-9.401266273825523712e-01,4.999999999999999445e-01
8.370000000000000284e+01,-4.329787038871798499e-01,-9.014041501902338993e-01,4.999999999999999445e-01
8.380000000000001137e+01,-5.208058699375538447e-01,-8.536751406938050124e-01,5.000000000000000000e-01
8.390000000000000568e+01,-6.034293158910315480e-01,-7.974164913790544595e-01,5.000000000000000000e-01
8.400000000000000000e+01,-6.800234955873387666e-01,-7.331903200732922121e-01,5.000000000000000000e-01
8.410000000000000853e+01,-7.498231053016292114e-01,-6.616383534498448959e-01,5.000000000000000000e-01
8.420000000000000284e+01,-8.121307304063011268e-01,-5.834755151072988921e-01,4.999999999999999445e-01
8.430000000000001137e+01,-8.663238137074890099e-01,-4.994827822891515501e-01,5.000000000000000000e-01
8.440000000000000568e+01,-9.118608758306834261e-01,-4.104993826174394012e-01,5.000000000000000000e-01
8.450000000000000000e+01,-9.482869255037094103e-01,-3.174144088076693571e-01,5.000000000000000000e-01
8.460000000000000853e+01,-9.752380056790883600e-01,-2.211579351483332345e-01,4.999999999999999445e-01
8.470000000000000284e+01,-9.924448300725429162e-01,-1.226917245061025091e-01,5.000000000000000000e-01
8.480000000000001137e+01,-9.997354737825584481e-01,-2.299961870908475911e-02,4.999999999999999445e-01
8.490000000000000568e+01,-9.970370911071488873e-01,7.692229167539689494e-02,4.999999999999999445e-01
8.500000000000000000e+01,-9.843766433940418503e-01,1.760756199485870865e-01,4.999999999999999445e-01
8.510000000000000853e+01,-9.618806296517953269e-01,2.734696588301265274e-01,5.000000000000000000e-01
8.520000000000000284e+01,-9.297738226135345840e-01,3.681312792776723630e-01,5.000000000000000000e-01
8.530000000000001137e+01,-8.883770228820775383e-01,4.591146536707108039e-01,5.000000000000000000e-01
8.540000000000000568e+01,-8.381038535963899472e-01,5.455107062073859536e-01,5.000000000000000000e-01
