t,lie,linear,node
5.810000000000000142e+01,2.540959429520180026e-03,1.547734758647054294e-02,8.073847855377525029e-02
5.820000000000000284e+01,2.497548965068284443e-03,1.548789536446363094e-02,8.001135839257285387e-02
5.830000000000000426e+01,2.457858998461620505e-03,1.550009835850096364e-02,7.933860780619621245e-02
5.840000000000000568e+01,2.421121507858592890e-03,1.550637487304959254e-02,7.873648393533293210e-02
5.850000000000000000e+01,2.386383233023102284e-03,1.550019780800993875e-02,7.821402641940014555e-02
5.860000000000000142e+01,2.352570351076074470e-03,1.547685344838352697e-02,7.777211091556897327e-02
5.870000000000000284e+01,2.318541776350681143e-03,1.543394655349966497e-02,7.740371352524397230e-02
5.880000000000000426e+01,2.283128371943451453e-03,1.537161602491661505e-02,7.709533277160730835e-02
5.890000000000000568e+01,2.245158727816862904e-03,1.529245286048272479e-02,7.682931943473761405e-02
5.900000000000000000e+01,2.203474689916960338e-03,1.520113426638634684e-02,7.658672419444000068e-02
5.910000000000000142e+01,2.156941209335861472e-03,1.510380911356168192e-02,7.635021435125594058e-02
5.920000000000000284e+01,2.104455337212163008e-03,1.500729414166091825e-02,7.610663262209335644e-02
5.930000000000000426e+01,2.044958559574693805e-03,1.491816776525602996e-02,7.584885200497838709e-02
5.940000000000000568e+01,1.977455492986273256e-03,1.484187427202463515e-02,7.557669399299690727e-02
5.950000000000000000e+01,1.901040620644766591e-03,1.478196608734019118e-02,7.529680203830213525e-02
5.960000000000000142e+01,1.814933617368553759e-03,1.473960471645464378e-02,7.502148761427175627e-02
5.970000000000000284e+01,1.718523209799080031e-03,1.471340617253238600e-02,7.476668933790989180e-02
5.980000000000000426e+01,1.611419875913757543e-03,1.469965829060299566e-02,7.454930322751705807e-02
5.990000000000000568e+01,1.493519594359696018e-03,1.469287052676258171e-02,7.438424399683590815e-02
6.000000000000000000e+01,1.365085626246621223e-03,1.468656090638242179e-02,7.428166335305454171e-02
6.010000000000000142e+01,1.226866076781458212e-03,1.467415410302791261e-02,7.424475685519940638e-02
6.020000000000000284e+01,1.080289848848423745e-03,1.464986249323387175e-02,7.426851847580341615e-02
6.030000000000000426e+01,9.278445895029362005e-04,1.460944144448544056e-02,7.433965449545194837e-02
6.040000000000000568e+01,7.738982193044418711e-04,1.455073955151780368e-02,7.443767469123738212e-02
6.050000000000000000e+01,6.266292357775933792e-04,1.447399418463106956e-02,7.453698595332211574e-02
6.060000000000000142e+01,5.024318161890177535e-04,1.438184784097061054e-02,7.460966782993919133e-02
6.070000000000000284e+01,4.319468774453304790e-04,1.427908180885854687e-02,7.462853825744823755e-02
6.080000000000000426e+01,4.481496775999929422e-04,1.417208434365706780e-02,7.457012130383032511e-02
6.090000000000000568e+01,5.458014577929269943e-04,1.406809532965652525e-02,7.441718666966498641e-02
6.100000000000000000e+01,6.906999722630553524e-04,1.397430018079296246e-02,7.416061493205351740e-02
6.110000000000000142e+01,8.568398698266253052e-04,1.389687920375404749e-02,7.380042988876482635e-02
6.120000000000000284e+01,1.030397360128191978e-03,1.384014524898406241e-02,7.334591783367200302e-02
6.130000000000000426e+01,1.203829071827057767e-03,1.380590845816919571e-02,7.281482237616465625e-02
6.140000000000000568e+01,1.372476976564115025e-03,1.379318135192934315e-02,7.223166912961909158e-02
6.150000000000000000e+01,1.533134923013312499e-03,1.379828027086322031e-02,7.162534572910989050e-02
6.160000000000000142e+01,1.683452440531648699e-03,1.381530454481525415e-02,7.102614360952123895e-02
6.170000000000000284e+01,1.821677093611132362e-03,1.383690596807757994e-02,7.046255371873084983e-02
6.180000000000000426e+01,1.946537819073468041e-03,1.385521864028843760e-02,6.995818136945629317e-02
6.190000000000000568e+01,2.057188228849542774e-03,1.386281069192546803e-02,6.952917831038715746e-02
6.200000000000000000e+01,2.153174472395673680e-03,1.385353865707433449e-02,6.918255538886716738e-02
6.210000000000000142e+01,2.234411204069136538e-03,1.382321834208996916e-02,6.891562463424126539e-02
6.220000000000000284e+01,2.301157646463480692e-03,1.377005983698808764e-02,6.871664050211569175e-02
6.230000000000000426e+01,2.353989791191706676e-03,1.369484131639233174e-02,6.856650897407667866e-02
6.240000000000000568e+01,2.393766876376613936e-03,1.360081536296671792e-02,6.844126412077425337e-02
6.250000000000000000e+01,2.421591463801310139e-03,1.349335606097751619e-02,6.831491647421432389e-02
6.260000000000000142e+01,2.438763188329697365e-03,1.337937030716167264e-02,6.816226953844313485e-02
6.270000000000000284e+01,2.446726805452030355e-03,1.326651727333088247e-02,6.796136455956067191e-02
6.280000000000000426e+01,2.447015648872819492e-03,1.316230727425417475e-02,6.769531787686246249e-02
6.290000000000000568e+01,2.441192099136561822e-03,1.307318167859863878e-02,6.735342841938445069e-02
6.300000000000000000e+01,2.430787177462772133e-03,1.300369907259094245e-02,6.693153414440378146e-02
6.310000000000000142e+01,2.417241889172209047e-03,1.295595624287637464e-02,6.643167674322288108e-02
6.320000000000000284e+01,2.401853368113788818e-03,1.292934545558637252e-02,6.586119381166818942e-02
6.330000000000000426e+01,2.385729092115495414e-03,1.292069261179160967e-02,6.523140032901533769e-02
6.340000000000000568e+01,2.369752308697460532e-03,1.292474880729495984e-02,6.455604923912050541e-02
6.350000000000000000e+01,2.354561222994086111e-03,1.293494335604728276e-02,6.384977371316670480e-02
6.360000000000000142e+01,2.340543449922460016e-03,1.294426864980120426e-02,6.312670806766436382e-02
6.370000000000000284e+01,2.327845835319034690e-03,1.294616278404179220e-02,6.239945639936433225e-02
6.380000000000000426e+01,2.316398250251448365e-03,1.293527763503977968e-02,6.167852621393692808e-02
6.390000000000000568e+01,2.305948652920190509e-03,1.290805427023613075e-02,6.097227212845995198e-02
6.400000000000000000e+01,2.296105843446318105e-03,1.286306176873357361e-02,6.028731153942549353e-02
6.410000000000000853e+01,2.286386035817889947e-03,1.280108307828614796e-02,5.962929377519102236e-02
6.420000000000000284e+01,2.276259604337047947e-03,1.272495189333938334e-02,5.900384132645738328e-02
6.429999999999999716e+01,2.265194970410468450e-03,1.263916102274249657e-02,5.841744782400024733e-02
6.440000000000000568e+01,2.252697373275853055e-03,1.254927946333544986e-02,5.787811855735045669e-02
6.450000000000000000e+01,2.238341013542108002e-03,1.246123526014173560e-02,5.739557591760108268e-02
6.460000000000000853e+01,2.221793650239268798e-03,1.238054335627250188e-02,5.698092026522097453e-02
6.470000000000000284e+01,2.202833123657574159e-03,1.231157678438002563e-02,5.664572920129117006e-02
6.479999999999999716e+01,2.181355493343521256e-03,1.225698703405024917e-02,5.640068424696156185e-02
6.490000000000000568e+01,2.157374594726667750e-03,1.221736679034194500e-02,5.625391756118384989e-02
6.500000000000000000e+01,2.131012923020006184e-03,1.219121256638840481e-02,5.620935114508970876e-02
6.510000000000000853e+01,2.102483942355714338e-03,1.217519240436330807e-02,5.626533384495845114e-02
6.520000000000000284e+01,2.072066265463445942e-03,1.216466911774900274e-02,5.641385098134989173e-02
6.529999999999999716e+01,2.040070707692675459e-03,1.215438822093029003e-02,5.664048773400345155e-02
6.540000000000000568e+01,2.006801970287743712e-03,1.213922145872869084e-02,5.692519157538145774e-02
6.550000000000000000e+01,1.972517580448691736e-03,1.211486171155205620e-02,5.724373708727083926e-02
6.560000000000000853e+01,1.937387565342035822e-03,1.207838545597744034e-02,5.756968496918862116e-02
6.570000000000000284e+01,1.901458943702441680e-03,1.202862529139886796e-02,5.787656850473229392e-02
6.579999999999999716e+01,1.864629260237520795e-03,1.196632017287267528e-02,5.814003746643035819e-02
6.590000000000000568e+01,1.826632895524414948e-03,1.189403226527695201e-02,5.833972753185745486e-02
6.600000000000000000e+01,1.787042726181275023e-03,1.181583802169693630e-02,5.846068263158687300e-02
6.610000000000000853e+01,1.745288042512494831e-03,1.173682030428293936e-02,5.849422103816285384e-02
6.620000000000000284e+01,1.700687768416087693e-03,1.166241059117553366e-02,5.843819371941097462e-02
6.629999999999999716e+01,1.652496363296058644e-03,1.159765509746022404e-02,5.829663330590726528e-02
6.640000000000000568e+01,1.599958662132316490e-03,1.154650105222693873e-02,5.807883655113430660e-02
6.650000000000000000e+01,1.542369526344624167e-03,1.151121058728041616e-02,5.779796633261267275e-02
6.660000000000000853e+01,1.479134563051075820e-03,1.149200051909166076e-02,5.746930321377916734e-02
6.670000000000000284e+01,1.409829236288695021e-03,1.148697289364446379e-02,5.710831945793110737e-02
6.679999999999999716e+01,1.334255333447060881e-03,1.149234932122510620e-02,5.672878325786537973e-02
6.690000000000000568e+01,1.252495959554425454e-03,1.150296641440679002e-02,5.634111702405158323e-02
6.700000000000000000e+01,1.164973226883281830e-03,1.151294670938735228e-02,5.595121972636912105e-02
6.710000000000000853e+01,1.072517142102532260e-03,1.151643981591131752e-02,5.555991332151472006e-02
6.720000000000000284e+01,9.764608382903815133e-04,1.150833252186574812e-02,5.516309072840513972e-02
6.729999999999999716e+01,8.787873355610162709e-04,1.148484643877406217e-02,5.475254208494798047e-02
6.740000000000000568e+01,7.823653854258885059e-04,1.144396727017482455e-02,5.431733858130592674e-02
6.750000000000000000e+01,6.913132056290850888e-04,1.138567319053216016e-02,5.384557980028419066e-02
6.760000000000000853e+01,6.114584113832576993e-04,1.131194802844540971e-02,5.332627383291201062e-02
6.770000000000000284e+01,5.505471076630192055e-04,1.122657892916646520e-02,5.275112055593503269e-02
6.779999999999999716e+01,5.171500890372497617e-04,1.113475134789773842e-02,5.211599882004797069e-02
6.790000000000000568e+01,5.171591186966679457e-04,1.104247041658167929e-02,5.142200509184638446e-02
6.800000000000000000e+01,5.498805698073200212e-04,1.095585908982269624e-02,5.067594285102800661e-02
6.810000000000000853e+01,6.084672606749035517e-04,1.088040849488988195e-02,4.989021219168051496e-02
6.820000000000000284e+01,6.841693491362499553e-04,1.082027805921762301e-02,4.908209669838806827e-02
6.829999999999999716e+01,7.695683067520221006e-04,1.077775215110661315e-02,4.827249305600291723e-02
6.840000000000000568e+01,8.593767895905997378e-04,1.075294633918445070e-02,4.748418229688827763e-02
6.850000000000000000e+01,9.500910941732151459e-04,1.074381721056693467e-02,4.673980138963252512e-02
6.860000000000000853e+01,1.039474633011026059e-03,1.074647348447597094e-02,4.605973424369801811e-02
6.870000000000000284e+01,1.126158969283152806e-03,1.075572984141717585e-02,4.546018715613727584e-02
6.879999999999999716e+01,1.209373549489557503e-03,1.076580596103510895e-02,4.495172379488102110e-02
6.890000000000000568e+01,1.288762024196305487e-03,1.077106065855544699e-02,4.453848988035008505e-02
6.900000000000000000e+01,1.364249668617905720e-03,1.076666229821668028e-02,4.421825345329591372e-02
6.910000000000000853e+01,1.435940387534153772e-03,1.074912188362194508e-02,4.398324176169020328e-02
6.920000000000000284e+01,1.504032312864164462e-03,1.071664345996644827e-02,4.382160865954077417e-02
6.929999999999999716e+01,1.568747556979158651e-03,1.066927064310422765e-02,4.371925890799372577e-02
6.940000000000000568e+01,1.630275324716960609e-03,1.060882624630994121e-02,4.366171455822686481e-02
6.950000000000000000e+01,1.688729204783346888e-03,1.053865595302091833e-02,4.363573538602426305e-02
6.960000000000000853e+01,1.744119682848247919e-03,1.046320018479464722e-02,4.363048122388613753e-02
6.970000000000000284e+01,1.796342226789351005e-03,1.038743375672140402e-02,4.363810238079745413e-02
6.979999999999999716e+01,1.845180138332901424e-03,1.031623111976444872e-02,4.365374257004659558e-02
6.990000000000000568e+01,1.890320135160593025e-03,1.025373304774108117e-02,4.367502346004201175e-02
7.000000000000000000e+01,1.931377630577428778e-03,1.020280215554885198e-02,4.370114533527785089e-02
7.010000000000000853e+01,1.967928100693034504e-03,1.016465181584950452e-02,4.373178198679512907e-02
7.020000000000000284e+01,1.999540818754022217e-03,1.013871098614423094e-02,4.376596762429983689e-02
7.029999999999999716e+01,2.025811536069207879e-03,1.012274815513896850e-02,4.380116679309267735e-02
7.040000000000000568e+01,2.046391281115614129e-03,1.011323085745984528e-02,4.383268422129934366e-02
7.050000000000000000e+01,2.061009201818711847e-03,1.010585663124397363e-02,4.385351390933709542e-02
7.060000000000000853e+01,2.069488179706048189e-03,1.009616777063744412e-02,4.385465493232618139e-02
7.070000000000000284e+01,2.071752719323139737e-03,1.008015908831259334e-02,4.382584868171283260e-02
7.079999999999999716e+01,2.067829317299845447e-03,1.005480089033894929e-02,4.375663197367195278e-02
7.090000000000000568e+01,2.057840120123511848e-03,1.001842042966688551e-02,4.363756172001687084e-02
7.100000000000000000e+01,2.041991174024706483e-03,9.970907071790718543e-03,4.346145230499127293e-02
7.110000000000000853e+01,2.020556947149511340e-03,9.913725458182873554e-03,4.322447304408457563e-02
7.120000000000000284e+01,1.993863048467023162e-03,9.849736965101123579e-03,4.292697346667114638e-02
7.129999999999999716e+01,1.962269162459222283e-03,9.782844946342702727e-03,4.257393205028423000e-02
7.140000000000000568e+01,1.926154149903737227e-03,9.717496246745286476e-03,4.217495536921654631e-02
7.150000000000000000e+01,1.885905017657842206e-03,9.658091111425876063e-03,4.174378884695386510e-02
7.160000000000000853e+01,1.841911043620566256e-03,9.608373593570146073e-03,4.129733991619966710e-02
7.170000000000000284e+01,1.794563778380438551e-03,9.570888832902756799e-03,4.085426288855963789e-02
7.179999999999999716e+01,1.744262973118360528e-03,9.546594101853211889e-03,4.043321351157536797e-02
7.190000000000000568e+01,1.691427763443226727e-03,9.534691697896483312e-03,4.005094542382763717e-02
7.200000000000000000e+01,1.636511730233378321e-03,9.532714547915575182e-03,3.972047732916245827e-02
7.210000000000000853e+01,1.580019801203948453e-03,9.536849118969121034e-03,3.944958839092182340e-02
7.220000000000000284e+01,1.522524397527894860e-03,9.542438483105814342e-03,3.923987979445386909e-02
7.229999999999999716e+01,1.464677750940618448e-03,9.544583112078269121e-03,3.908656406809220274e-02
7.240000000000000568e+01,1.407216956377626378e-03,9.538751902244095235e-03,3.897902258619355409e-02
7.250000000000000000e+01,1.350958104863668290e-03,9.521327456459890287e-03,3.890203766380552486e-02
7.260000000000000853e+01,1.296775918214889333e-03,9.490029515873256091e-03,3.883749731274950545e-02
7.270000000000000284e+01,1.245565974237288192e-03,9.444180933580322360e-03,3.876631556876210943e-02
7.279999999999999716e+01,1.198188309878711654e-03,9.384797567788070310e-03,3.867031495574229510e-02
7.290000000000000568e+01,1.155394377347688812e-03,9.314496222254059141e-03,3.853386556936425761e-02
7.300000000000000000e+01,1.117744058843234915e-03,9.237225576631867205e-03,3.834514385937787956e-02
7.310000000000000853e+01,1.085524846677772635e-03,9.157837313650756678e-03,3.809694237675701617e-02
7.320000000000000284e+01,1.058689265415881575e-03,9.081530959739018277e-03,3.778701716843899799e-02
7.329999999999999716e+01,1.036826451986330114e-03,9.013226701736772040e-03,3.741799894199379639e-02
7.340000000000000568e+01,1.019177947990116328e-03,8.956941902145418646e-03,3.699692027456114030e-02
7.350000000000000000e+01,1.004697510278727401e-03,8.915261375549042230e-03,3.653442895769185711e-02
7.360000000000000853e+01,9.921442443819451611e-04,8.888989294634844218e-03,3.604377148912076695e-02
7.370000000000000284e+01,9.801920992605300895e-04,8.877046138506752490e-03,3.553964306490969838e-02
7.379999999999999716e+01,9.675387214499970657e-04,8.876630360015938873e-03,3.503701069970106829e-02
7.390000000000000568e+01,9.530015072688288085e-04,8.883613880345322955e-03,3.455002115949313418e-02
7.400000000000000000e+01,9.355953497384018706e-04,8.893099321090072729e-03,3.409110039769836648e-02
7.410000000000000853e+01,9.145924195379176317e-04,8.900046593786672608e-03,3.367033161102705313e-02
7.420000000000000284e+01,8.895681530104065145e-04,8.899878894096489509e-03,3.329516324577504877e-02
7.429999999999999716e+01,8.604395285281384162e-04,8.888996431566896506e-03,3.297044961911786004e-02
7.440000000000000568e+01,8.275022230109483918e-04,8.865150416822622018e-03,3.269877394317925040e-02
7.450000000000000000e+01,7.914726037596206279e-04,8.827652068346559383e-03,3.248095827983642214e-02
7.460000000000000853e+01,7.535380703611541803e-04,8.777408213045125376e-03,3.231663833508056222e-02
7.470000000000000284e+01,7.154127531733388149e-04,8.716786963043499786e-03,3.220477940771086095e-02
7.479999999999999716e+01,6.793805918299066328e-04,8.649326740910824596e-03,3.214403307703035673e-02
7.490000000000000568e+01,6.482793981220501701e-04,8.579312776378350894e-03,3.213287627100736010e-02
7.500000000000000000e+01,6.253417266353757456e-04,8.511259116617164028e-03,3.216952554268893982e-02
7.510000000000000853e+01,6.137969813871843030e-04,8.449350683077174254e-03,3.225166907029541896e-02
7.520000000000000284e+01,6.162305169737726561e-04,8.396914923630392769e-03,3.237609745201037309e-02
7.529999999999999716e+01,6.339156899692797130e-04,8.355999519861035535e-03,3.253833474599126391e-02
7.540000000000000568e+01,6.664933035342289914e-04,8.327124661597811242e-03,3.273237003526491967e-02
7.550000000000000000e+01,7.121967471964696372e-04,8.309252803517444899e-03,3.295056817611257544e-02
7.560000000000000853e+01,7.684334668424659502e-04,8.299980193480677865e-03,3.318380198330983522e-02
7.570000000000000284e+01,8.323676827899002297e-04,8.295913774439471131e-03,3.342180568201943286e-02
7.579999999999999716e+01,9.012988010200996720e-04,8.293166380968820112e-03,3.365371032564305753e-02
7.590000000000000568e+01,9.728301048299871877e-04,8.287890331821505183e-03,3.386869347103232952e-02
7.600000000000000000e+01,1.044906272930516689e-03,8.276774053177343368e-03,3.405666111099481252e-02
7.610000000000000853e+01,1.115792209260352968e-03,8.257442722606289295e-03,3.420887953455194891e-02
7.620000000000000284e+01,1.184035529206785980e-03,8.228724101859527518e-03,3.431848527901481399e-02
7.629999999999999716e+01,1.248431491659487795e-03,8.190759601570146708e-03,3.438081890150512798e-02
7.640000000000000568e+01,1.307996393133955149e-03,8.144955851021875096e-03,3.439354935351179171e-02
7.650000000000000000e+01,1.361949802427503452e-03,8.093784675119524222e-03,3.435657802783317893e-02
7.660000000000000853e+01,1.409703965902832324e-03,8.040451513004663597e-03,3.427173370893248083e-02
7.670000000000000284e+01,1.450858183278642879e-03,7.988465726064670341e-03,3.414229088580293670e-02
7.680000000000001137e+01,1.485195975800163463e-03,7.941161048060937575e-03,3.397236329467573368e-02
7.690000000000000568e+01,1.512683025300919689e-03,7.901227621384810176e-03,3.376624049941653882e-02
7.700000000000000000e+01,1.533464023445750774e-03,7.870323785393163948e-03,3.352774563625806475e-02
7.710000000000000853e+01,1.547856696212288139e-03,7.848830215025024912e-03,3.325969445107697375e-02
7.720000000000000284e+01,1.556341382720154544e-03,7.835788860780882117e-03,3.296352755169058152e-02
7.730000000000001137e+01,1.559544687161290490e-03,7.829037315326976831e-03,3.263916893150135140e-02
7.740000000000000568e+01,1.558215962882459477e-03,7.825514124415873865e-03,3.228513623325333232e-02
7.750000000000000000e+01,1.553195790191395659e-03,7.821682430276796771e-03,3.189889616589340615e-02
7.760000000000000853e+01,1.545376279096820306e-03,7.814004937980940577e-03,3.147742737116578787e-02
7.770000000000000284e+01,1.535654011132610037e-03,7.799403686867971246e-03,3.101792808465665685e-02
7.780000000000001137e+01,1.524877725321376965e-03,7.775649315523878655e-03,3.051859047086519922e-02
7.790000000000000568e+01,1.513794321413209579e-03,7.741640282222646448e-03,2.997935825185553751e-02
7.800000000000000000e+01,1.502998096731888522e-03,7.697547939020636318e-03,2.940258753954341081e-02
7.810000000000000853e+01,1.492888928061665002e-03,7.644816191906722742e-03,2.879353955832726977e-02
7.820000000000000284e+01,1.483644928498235437e-03,7.586015107460428349e-03,2.816064512151843224e-02
7.830000000000001137e+01,1.475213720687593329e-03,7.524558285113281710e-03,2.751549247200393844e-02
7.840000000000000568e+01,1.467324019981858935e-03,7.464306319313024352e-03,2.687250273942656462e-02
7.850000000000000000e+01,1.459516264524978856e-03,7.409094203508369628e-03,2.624827371077295343e-02
7.860000000000000853e+01,1.451188327407736296e-03,7.362237465435992473e-03,2.566059787314671492e-02
7.870000000000000284e+01,1.441650578300163014e-03,7.326085161965781474e-03,2.512719987224821400e-02
7.880000000000001137e+01,1.430184041052464088e-03,7.301690806728249744e-03,2.466429302489462141e-02
7.890000000000000568e+01,1.416096006081146155e-03,7.288659244988783883e-03,2.428511668418831954e-02
7.900000000000000000e+01,1.398768809860377214e-03,7.285198216836819007e-03,2.399866625134031498e-02
7.910000000000000853e+01,1.377699100022644488e-03,7.288365063376395919e-03,2.380883756822876202e-02
7.920000000000000284e+01,1.352526376696983230e-03,7.294463534541190119e-03,2.371415538652275543e-02
7.930000000000001137e+01,1.323050761267397738e-03,7.299523325233347668e-03,2.370814353515450501e-02
7.940000000000000568e+01,1.289240698492491151e-03,7.299790258347454118e-03,2.378025553622621635e-02
7.950000000000000000e+01,1.251231753505392848e-03,7.292164614013793220e-03,2.391716885050179306e-02
7.960000000000000853e+01,1.209317855558802524e-03,7.274542365604414092e-03,2.410419335370690697e-02
7.970000000000000284e+01,1.163936400832809399e-03,7.246031848347335956e-03,2.432656328863774114e-02
7.980000000000001137e+01,1.115648587886943670e-03,7.207033099924045443e-03,2.457045068947362812e-02
7.990000000000000568e+01,1.065116284899771375e-03,7.159177773448281192e-03,2.482362385708397623e-02
8.000000000000000000e+01,1.013076627616550868e-03,7.105136035115360016e-03,2.507575019245928544e-02
8.010000000000000853e+01,9.603154300088086138e-04,7.048305570961321126e-03,2.531839566198199401e-02
8.020000000000000284e+01,9.076403489695937044e-04,6.992408841007722101e-03,2.554480235375763963e-02
8.030000000000001137e+01,8.558545857899950383e-04,6.941038465345953680e-03,2.574953579205972037e-02
8.040000000000000568e+01,8.057317116491293429e-04,6.897204560895623879e-03,2.592809045060906481e-02
8.050000000000000000e+01,7.579920118632917916e-04,6.862947194525258199e-03,2.607652979972764629e-02
8.060000000000000853e+01,7.132805654783109335e-04,6.839075445606712135e-03,2.619121908643063865e-02
8.070000000000000284e+01,6.721472007972169619e-04,6.825078273384494777e-03,2.626868736527494114e-02
8.080000000000001137e+01,6.350285689742089399e-04,6.819222827372062139e-03,2.630563220031439248e-02
8.090000000000000568e+01,6.022329281426766099e-04,6.818821089297740293e-03,2.629905846821318366e-02
8.100000000000000000e+01,5.739288248926949741e-04,6.820616163593146673e-03,2.624652391300970680e-02
8.110000000000000853e+01,5.501394909059989556e-04,6.821223629402163591e-03,2.614645037678844930e-02
8.120000000000000284e+01,5.307451138894593882e-04,6.817562840461619672e-03,2.599845163066787784e-02
8.130000000000001137e+01,5.154947720389699934e-04,6.807224341187778291e-03,2.580362650579937078e-02
8.140000000000000568e+01,5.040286185387259955e-04,6.788736080783131129e-03,2.556476878832189548e-02
8.150000000000000000e+01,4.959091902208376691e-04,6.761707380837852187e-03,2.528645218805722697e-02
8.160000000000000853e+01,4.906591580172040912e-04,6.726843072802095660e-03,2.497495895058817264e-02
8.170000000000000284e+01,4.878021059241985737e-04,6.685830631733778381e-03,2.463803399482146148e-02
8.180000000000001137e+01,4.869031189744291686e-04,6.641112452337383926e-03,2.428446308211222940e-02
8.190000000000000568e+01,4.876067362714877544e-04,6.595565164388920293e-03,2.392349346501918342e-02
8.200000000000000000e+01,4.896705031607051506e-04,6.552119239279840211e-03,2.356413824562175047e-02
8.210000000000000853e+01,4.929924826461677548e-04,6.513363698474085306e-03,2.321442900769642853e-02
8.220000000000000284e+01,4.976304931706320355e-04,6.481189307941555115e-03,2.288070092724115226e-02
8.230000000000001137e+01,5.038097512352881970e-04,6.456524570838529167e-03,2.256700450838075578e-02
8.240000000000000568e+01,5.119146098095763483e-04,6.439208397280560964e-03,2.227473246175035865e-02
8.250000000000000000e+01,5.224600614661643883e-04,6.428021670854237521e-03,2.200252624177662791e-02
8.260000000000000853e+01,5.360406863660553516e-04,6.420871692668199578e-03,2.174648700354843769e-02
8.270000000000000284e+01,5.532593216131443834e-04,6.415096810411056311e-03,2.150066881370198135e-02
8.280000000000001137e+01,5.746441966741381528e-04,6.407840613071372898e-03,2.125778943228995646e-02
8.290000000000000568e+01,6.005689400464821713e-04,6.396439567972321376e-03,2.101006616886459677e-02
8.300000000000000000e+01,6.311913329034733646e-04,6.378773133885211853e-03,2.075007586968356105e-02
8.310000000000000853e+01,6.664221436173900720e-04,6.353537068540342052e-03,2.047154747245736456e-02
8.320000000000000284e+01,7.059266971321994646e-04,6.320413776614432905e-03,2.017001638262954505e-02
8.330000000000001137e+01,7.491533382116892471e-04,6.280125463328858904e-03,1.984329486292833733e-02
8.340000000000000568e+01,7.953783436852394613e-04,6.234365565217383706e-03,1.949173561566413040e-02
8.350000000000000000e+01,8.437568351875101647e-04,6.185612881668528171e-03,1.911828385511197409e-02
8.360000000000000853e+01,8.933721311345725179e-04,6.136842542223478782e-03,1.872832586678814526e-02
8.370000000000000284e+01,9.432794722262345622e-04,6.091160078715408301e-03,1.832935100310591550e-02
8.380000000000001137e+01,9.925427639641355628e-04,6.051398664516600967e-03,1.793045149080782844e-02
8.390000000000000568e+01,1.040264514766349067e-03,6.019732276464663523e-03,1.754169287214419823e-02
8.400000000000000000e+01,1.085609753644786952e-03,5.997363738638639315e-03,1.717339884793550944e-02
8.410000000000000853e+01,1.127824787426849997e-03,5.984340985753649166e-03,1.683540751187835929e-02
8.420000000000000284e+01,1.166251492684955860e-03,5.979535522639217726e-03,1.653636876143706885e-02
8.430000000000001137e+01,1.200337647906806436e-03,5.980787458384394240e-03,1.628315953945824041e-02
8.440000000000000568e+01,1.229643655537228982e-03,5.985190490566109911e-03,1.608048807988038398e-02
8.450000000000000000e+01,1.253845911455513020e-03,5.989467305267988026e-03,1.593073608123140097e-02
8.460000000000000853e+01,1.272737052650241719e-03,5.990376568752369367e-03,1.583405000071147831e-02
8.470000000000000284e+01,1.286223320418691547e-03,5.985096692021013055e-03,1.578864805744509270e-02
8.480000000000001137e+01,1.294319315025602764e-03,5.971543789419788383e-03,1.579127108599760396e-02
8.490000000000000568e+01,1.297140460582554312e-03,5.948595960662130672e-03,1.583768505272728847e-02
8.500000000000000000e+01,1.294893539970131627e-03,5.916208773751215934e-03,1.592314580804085958e-02
8.510000000000000853e+01,1.287865689729145342e-03,5.875416378181160491e-03,1.604275930510513232e-02
8.520000000000000284e+01,1.276412250503169196e-03,5.828219509712973152e-03,1.619170383111424860e-02
8.530000000000001137e+01,1.260943859845987643e-03,5.777368064521643844e-03,1.636531471257305498e-02
8.540000000000000568e+01,1.241913133176969324e-03,5.726053783635874986e-03,1.655905859641221972e-02
8.550000000000000000e+01,1.219801228342005418e-03,5.677539391681119506e-03,1.676844003861948165e-02
8.560000000000000853e+01,1.195104517446360284e-03,5.634763291743598128e-03,1.698888719442430764e-02
8.570000000000000284e+01,1.168321524421206490e-03,5.599970564560309214e-03,1.721565790707053206e-02
8.580000000000001137e+01,1.139940228205762324e-03,5.574425895668282636e-03,1.744379542517464701e-02
8.590000000000000568e+01,1.110425804723825290e-03,5.558257230152181642e-03,1.766814796513658040e-02
8.600000000000000000e+01,1.080208894036260641e-03,5.550458609676973271e-03,1.788345152143154884e-02
8.610000000000000853e+01,1.049674547124871890e-03,5.549051159533076143e-03,1.808446327193154179e-02
8.620000000000000284e+01,1.019152119830278895e-03,5.551371546392350025e-03,1.826612510269911074e-02
8.630000000000001137e+01,9.889065410260584887e-04,5.554436544767589815e-03,1.842373352692436642e-02
8.640000000000000568e+01,9.591315334165254709e-04,5.555325722143386602e-03,1.855309324788905270e-02
8.650000000000000000e+01,9.299454928783197020e-04,5.551530198932530004e-03,1.865063571272714341e-02
8.660000000000000853e+01,9.013907551605282540e-04,5.541228976815150940e-03,1.871349020558265089e-02
8.670000000000000284e+01,8.734368888404758346e-04,5.523469355894967611e-03,1.873950211340653232e-02
8.680000000000001137e+01,8.459884108902336131e-04,5.498240931081577014e-03,1.872720017895905531e-02
8.690000000000000568e+01,8.188969671925919137e-04,5.466442340539924560e-03,1.867572105434742516e-02
8.700000000000000000e+01,7.919776085847568320e-04,5.429747302061172474e-03,1.858470475039859446e-02
8.710000000000000853e+01,7.650284008349446168e-04,5.390383352195173526e-03,1.845417824704072632e-02
