t,lie,linear,node
2.910000000000000142e+01,1.363751327357568162e-02,1.259354255077970997e-01,2.535407613135097216e-01
2.920000000000000284e+01,1.359877324144129207e-02,1.257550517151846958e-01,2.527146991755641614e-01
2.930000000000000071e+01,1.342982355661920951e-02,1.254689816580939199e-01,2.517747742483886775e-01
2.940000000000000213e+01,1.313634398122531452e-02,1.250979300817031403e-01,2.508431329715751223e-01
2.950000000000000000e+01,1.272825158658100198e-02,1.246688273214451997e-01,2.500354083647610137e-01
2.960000000000000142e+01,1.221946806726399541e-02,1.242113801101862869e-01,2.494455174505740558e-01
2.970000000000000284e+01,1.162768113500597424e-02,1.237545230555737730e-01,2.491332158552127529e-01
2.980000000000000071e+01,1.097410386018459090e-02,1.233231899094904133e-01,2.491162410788045622e-01
2.990000000000000213e+01,1.028321871210029909e-02,1.229358076100026537e-01,2.493682232468237003e-01
3.000000000000000000e+01,9.582450004461694204e-03,1.226028278257024484e-01,2.498226692716494501e-01
3.010000000000000142e+01,8.901622920606156938e-03,1.223264642632078264e-01,2.503824148076742584e-01
3.020000000000000284e+01,8.271931355105767436e-03,1.221016211505421556e-01,2.509331712447693818e-01
3.030000000000000071e+01,7.723995088606557848e-03,1.219178145347613179e-01,2.513592923305828508e-01
3.040000000000000213e+01,7.284616025349036073e-03,1.217617409306325366e-01,2.515596816262207214e-01
3.050000000000000000e+01,6.972362932315715259e-03,1.216200645211261838e-01,2.514618292958076262e-01
3.060000000000000142e+01,6.793242292287408370e-03,1.214819842874043099e-01,2.510322494565440099e-01
3.070000000000000284e+01,6.738681234039565343e-03,1.213411986197134307e-01,2.502820317002395489e-01
3.080000000000000071e+01,6.787423300137666350e-03,1.211969895331469899e-01,2.492667736035364123e-01
3.090000000000000213e+01,6.910645935896194726e-03,1.210542818206366139e-01,2.480807829925630592e-01
3.100000000000000000e+01,7.077804407339938729e-03,1.209226774628515411e-01,2.468460923814854158e-01
3.110000000000000142e+01,7.261011165613181530e-03,1.208146088863364248e-01,2.456974757359085826e-01
3.120000000000000284e+01,7.437275917804870434e-03,1.207428834877218859e-01,2.447652466990802300e-01
3.130000000000000071e+01,7.589061760981706713e-03,1.207179910310535315e-01,2.441580620365786936e-01
3.140000000000000213e+01,7.703903333221481450e-03,1.207455977820428988e-01,2.439481337405645101e-01
3.150000000000000000e+01,7.773662414548495984e-03,1.208246408813094391e-01,2.441610492215728068e-01
3.160000000000000142e+01,7.793749921396237942e-03,1.209463566262272971e-01,2.447717651675605788e-01
3.170000000000000284e+01,7.762469316376895308e-03,1.210944361273367798e-01,2.457073651421363136e-01
3.180000000000000071e+01,7.680542572149252727e-03,1.212463259999287113e-01,2.468560745997943895e-01
3.190000000000000213e+01,7.550836040928795949e-03,1.213755161309790359e-01,2.480810756083107194e-01
3.200000000000000000e+01,7.378283379552555421e-03,1.214545150646937771e-01,2.492370549221810117e-01
3.210000000000000142e+01,7.169989234454573687e-03,1.214581280855329820e-01,2.501872160038531856e-01
3.220000000000000284e+01,6.935479157572426064e-03,1.213666287069520011e-01,2.508186319149378063e-01
3.230000000000000426e+01,6.687026924978349551e-03,1.211684412798793714e-01,2.510542017210664612e-01
3.239999999999999858e+01,6.439926469407506252e-03,1.208620148409440404e-01,2.508599918604180190e-01
3.250000000000000000e+01,6.212472135413956223e-03,1.204566509635403015e-01,2.502473194203023166e-01
3.260000000000000142e+01,6.025286843298064549e-03,1.199721430255513976e-01,2.492695170334039423e-01
3.270000000000000284e+01,5.899591385362657620e-03,1.194371899779702734e-01,2.480138767726857152e-01
3.280000000000000426e+01,5.854243761043838486e-03,1.188866677142657591e-01,2.465897776092170757e-01
3.289999999999999858e+01,5.902051755289877688e-03,1.183579763340491253e-01,2.451144313700280297e-01
3.300000000000000000e+01,6.046686411489900215e-03,1.178868245766060835e-01,2.436979976630536393e-01
3.310000000000000142e+01,6.281663261293268970e-03,1.175029407010812627e-01,2.424299669793870127e-01
3.320000000000000284e+01,6.591838711469018286e-03,1.172262776378423521e-01,2.413686319249561674e-01
3.330000000000000426e+01,6.956500685852737460e-03,1.170642710064822567e-01,2.405351172212545630e-01
3.339999999999999858e+01,7.352633572740981290e-03,1.170105900319138165e-01,2.399128277958816335e-01
3.350000000000000000e+01,7.757434619763278576e-03,1.170456027249546921e-01,2.394523846945462997e-01
3.360000000000000142e+01,8.149887713518266796e-03,1.171385045949427245e-01,2.390812953704601618e-01
3.370000000000000284e+01,8.511611809662837300e-03,1.172508014986610864e-01,2.387169110458758348e-01
3.380000000000000426e+01,8.827277221744663990e-03,1.173406535505811255e-01,2.382807821422726346e-01
3.389999999999999858e+01,9.084807337611288183e-03,1.173675097023368641e-01,2.377123826277092178e-01
3.400000000000000000e+01,9.275488519474066329e-03,1.172964863706045385e-01,2.369803123463060102e-01
3.410000000000000142e+01,9.394043448098757243e-03,1.171020366059936924e-01,2.360894374286687802e-01
3.420000000000000284e+01,9.438684894931723482e-03,1.167705800169236974e-01,2.350829212698460624e-01
3.430000000000000426e+01,9.411147512958056155e-03,1.163018878938407857e-01,2.340386823544468309e-01
3.439999999999999858e+01,9.316684630273590687e-03,1.157091286516193640e-01,2.330604686009545845e-01
3.450000000000000000e+01,9.164007806597982905e-03,1.150175768746375948e-01,2.322644495471325732e-01
3.460000000000000142e+01,8.965133828971141861e-03,1.142620847426311509e-01,2.317629586026150601e-01
3.470000000000000284e+01,8.735083663949266483e-03,1.134835183225658684e-01,2.316476591978137156e-01
3.480000000000000426e+01,8.491351470666265791e-03,1.127244771453504851e-01,2.319747739806771458e-01
3.489999999999999858e+01,8.253038877130308357e-03,1.120247335628804658e-01,2.327549001939201723e-01
3.500000000000000000e+01,8.039555978130323577e-03,1.114169224853009399e-01,2.339492348395934285e-01
3.510000000000000142e+01,7.868867312803579789e-03,1.109230444489020667e-01,2.354728613889156275e-01
3.520000000000000284e+01,7.755441007453850975e-03,1.105522811884071116e-01,2.372044263756528382e-01
3.530000000000000426e+01,7.708307210178743513e-03,1.103004512867015452e-01,2.390004469055479475e-01
3.539999999999999858e+01,7.729799144128659399e-03,1.101511789685541837e-01,2.407119040194889426e-01
3.550000000000000000e+01,7.815447118261117584e-03,1.100785703090578355e-01,2.422007340146581644e-01
3.560000000000000142e+01,7.955094435174756701e-03,1.100509584600094376e-01,2.433541898207828291e-01
3.570000000000000284e+01,8.134840153748070651e-03,1.100351456425966712e-01,2.440956033520831070e-01
3.580000000000000426e+01,8.339189875946128455e-03,1.100005508937254989e-01,2.443906703497632504e-01
3.589999999999999858e+01,8.552895994052399017e-03,1.099227493196689165e-01,2.442489103645924808e-01
3.600000000000000000e+01,8.762235568982916500e-03,1.097860222232024813e-01,2.437204006945715706e-01
3.610000000000000142e+01,8.955712496635653830e-03,1.095846901271591567e-01,2.428882582772189380e-01
3.620000000000000284e+01,9.124296430000211275e-03,1.093231480301958269e-01,2.418576775119856137e-01
3.630000000000000426e+01,9.261340543603625505e-03,1.090146553549658365e-01,2.407426498376100121e-01
3.639999999999999858e+01,9.362301734456250982e-03,1.086790533806918785e-01,2.396517919229454452e-01
3.650000000000000000e+01,9.424356558653475963e-03,1.083396928947825549e-01,2.386749500370503319e-01
3.660000000000000142e+01,9.445980578104432035e-03,1.080199507927989966e-01,2.378723394952202974e-01
3.670000000000000284e+01,9.426541266755496251e-03,1.077397829117463929e-01,2.372678137858031389e-01
3.680000000000000426e+01,9.365943105983414591e-03,1.075127807345735015e-01,2.368473713071532205e-01
3.689999999999999858e+01,9.264354762016105416e-03,1.073441521189723857e-01,2.365632306589863787e-01
3.700000000000000000e+01,9.122039829984730439e-03,1.072299239970760654e-01,2.363428878468588068e-01
3.710000000000000142e+01,8.939303441502994760e-03,1.071574827065037705e-01,2.361017314249784227e-01
3.720000000000000284e+01,8.716557242181005929e-03,1.071073605860859562e-01,2.357572365125685243e-01
3.730000000000000426e+01,8.454495958118105059e-03,1.070559907559977403e-01,2.352425892719293143e-01
3.739999999999999858e+01,8.154371453012806623e-03,1.069790235305139309e-01,2.345177919877546036e-01
3.750000000000000000e+01,7.818346033088318867e-03,1.068547455345579683e-01,2.335767614716262319e-01
3.760000000000000142e+01,7.449906113005788817e-03,1.066671616013743912e-01,2.324495311496860006e-01
3.770000000000000284e+01,7.054319079380979088e-03,1.064083700940886973e-01,2.311992965264946798e-01
3.780000000000000426e+01,6.639116485082689756e-03,1.060799606034576320e-01,2.299146496435655329e-01
3.789999999999999858e+01,6.214577383410941659e-03,1.056932719648816382e-01,2.286979138397094158e-01
3.800000000000000000e+01,5.794150201728419207e-03,1.052684602999901797e-01,2.276510081859622892e-01
3.810000000000000142e+01,5.394662963796634236e-03,1.048324420344601687e-01,2.268607035478850953e-01
3.820000000000000284e+01,5.036002371605491530e-03,1.044158979846436658e-01,2.263853895597590926e-01
3.830000000000000426e+01,4.739722751345504075e-03,1.040496487622988159e-01,2.262454292939720391e-01
3.840000000000000568e+01,4.526003550486441818e-03,1.037608246711686638e-01,2.264187418733699664e-01
3.850000000000000000e+01,4.409002323156628600e-03,1.035693284418584270e-01,2.268424398407531406e-01
3.860000000000000142e+01,4.392161689311295004e-03,1.034850948100674434e-01,2.274203219966460243e-01
3.870000000000000284e+01,4.466199879472709626e-03,1.035065645654978939e-01,2.280350432966102292e-01
3.880000000000000426e+01,4.611330430818892136e-03,1.036206144379535343e-01,2.285630916758205899e-01
3.890000000000000568e+01,4.802318819934012044e-03,1.038039516940967022e-01,2.288904176015769121e-01
3.900000000000000000e+01,5.013541749035041288e-03,1.040257494501823504e-01,2.289266619466032715e-01
3.910000000000000142e+01,5.222318172345395866e-03,1.042511216077957464e-01,2.286162936973379356e-01
3.920000000000000284e+01,5.410442720096248805e-03,1.044449492473597668e-01,2.279454637550653584e-01
3.930000000000000426e+01,5.564589286819464006e-03,1.045755757631803562e-01,2.269439008451351325e-01
3.940000000000000568e+01,5.676206961092358089e-03,1.046179626818192210e-01,2.256816692581395389e-01
3.950000000000000000e+01,5.741264204461053386e-03,1.045560085161225394e-01,2.242610721521763051e-01
3.960000000000000142e+01,5.759986086168284239e-03,1.043838502322972095e-01,2.228044439439677282e-01
3.970000000000000284e+01,5.736609921424356238e-03,1.041060744796404175e-01,2.214390560391372720e-01
3.980000000000000426e+01,5.679119981502878806e-03,1.037368596846412888e-01,2.202808478249446977e-01
3.990000000000000568e+01,5.598876827012583442e-03,1.032981545324824502e-01,2.194191013760203868e-01
4.000000000000000000e+01,5.510015535687815338e-03,1.028170788891785287e-01,2.189043412476467665e-01
4.010000000000000142e+01,5.428459574775459061e-03,1.023228114037634806e-01,2.187414849435020403e-01
4.020000000000000284e+01,5.370424929787911104e-03,1.018432974372538574e-01,2.188895201154396064e-01
4.030000000000000426e+01,5.350434044036437957e-03,1.014021567467564278e-01,2.192678590532617933e-01
4.040000000000000568e+01,5.379139715126741474e-03,1.010161728347442334e-01,2.197683175644524201e-01
4.050000000000000000e+01,5.461551430049311519e-03,1.006936894104638325e-01,2.202707271380671128e-01
4.060000000000000142e+01,5.596299735994051186e-03,1.004341208675215980e-01,2.206597396441923875e-01
4.070000000000000284e+01,5.776214114233541898e-03,1.002286199177468279e-01,2.208404420262332912e-01
4.080000000000000426e+01,5.989932178674968813e-03,1.000617694095699978e-01,2.207508235294341481e-01
4.090000000000000568e+01,6.223911981908558308e-03,9.991401611321840126e-02,2.203697352492955952e-01
4.100000000000000000e+01,6.464267859024630178e-03,9.976447247946350350e-02,2.197195967638517489e-01
4.110000000000000142e+01,6.698130429112848609e-03,9.959369007156912423e-02,2.188636623372992307e-01
4.120000000000000284e+01,6.914495210518543239e-03,9.938604861908373334e-02,2.178981563432215718e-01
4.130000000000000426e+01,7.104660090241436340e-03,9.913148791478915145e-02,2.169400626216223260e-01
4.140000000000000568e+01,7.262378989949265680e-03,9.882641449116402743e-02,2.161118429302396060e-01
4.150000000000000000e+01,7.383834845305910916e-03,9.847372381411473308e-02,2.155248566693225010e-01
4.160000000000000142e+01,7.467500384490614873e-03,9.808198205391832625e-02,2.152636646698227463e-01
4.170000000000000284e+01,7.513927237946455180e-03,9.766390418713709332e-02,2.153735531418982940e-01
4.180000000000000426e+01,7.525485900901729246e-03,9.723434425791444013e-02,2.158533305194611229e-01
4.190000000000000568e+01,7.506069024539055445e-03,9.680807337550188796e-02,2.166546647224620314e-01
4.200000000000000000e+01,7.460765792954086352e-03,9.639765301697597599e-02,2.176880796572662480e-01
4.210000000000000142e+01,7.395513734008620638e-03,9.601170532296311733e-02,2.188345340283393003e-01
4.220000000000000284e+01,7.316735080624046927e-03,9.565383193703472231e-02,2.199606072871487517e-01
4.230000000000000426e+01,7.230967090291588913e-03,9.532233997774069989e-02,2.209349222194431916e-01
4.240000000000000568e+01,7.144499086938889583e-03,9.501081100625295706e-02,2.216435366082769587e-01
4.250000000000000000e+01,7.063032673986504098e-03,9.470941827163606441e-02,2.220024805928261791e-01
4.260000000000000142e+01,6.991384397985097796e-03,9.440678400469755538e-02,2.219662053534285084e-01
4.270000000000000284e+01,6.933250553646958317e-03,9.409209214802315147e-02,2.215312941411046177e-01
4.280000000000000426e+01,6.891050416669578307e-03,9.375714222594605518e-02,2.207352973030293763e-01
4.290000000000000568e+01,6.865856581841083169e-03,9.339804557982572808e-02,2.196509817287606581e-01
4.300000000000000000e+01,6.857410570355557469e-03,9.301631712638722127e-02,2.183766604706963155e-01
4.310000000000000142e+01,6.864211264505494167e-03,9.261919299027754349e-02,2.170236252034441760e-01
4.320000000000000284e+01,6.883656295485671671e-03,9.221909790758821279e-02,2.157020550807618176e-01
4.330000000000000426e+01,6.912214381163356812e-03,9.183228994411651858e-02,2.145070855538091514e-01
4.340000000000000568e+01,6.945609778407791507e-03,9.147681831939273589e-02,2.135068974120574448e-01
4.350000000000000000e+01,6.979006603088692105e-03,9.117003474088572479e-02,2.127346034923640050e-01
4.360000000000000142e+01,7.007187994157889482e-03,9.092598513409692884e-02,2.121852732149456522e-01
4.370000000000000284e+01,7.024730711771531334e-03,9.075305761583762898e-02,2.118186557348871735e-01
4.380000000000000426e+01,7.026178605387005394e-03,9.065225441636211301e-02,2.115671963115843268e-01
4.390000000000000568e+01,7.006218575781613181e-03,9.061638026685532588e-02,2.113480361449933120e-01
4.400000000000000000e+01,6.959861017976068896e-03,9.063030497964312537e-02,2.110770745663685111e-01
4.410000000000000142e+01,6.882624354775641537e-03,9.067229021103152820e-02,2.106829664146255832e-01
4.420000000000000284e+01,6.770721092581768151e-03,9.071620759006319978e-02,2.101190939175298644e-01
4.430000000000000426e+01,6.621241496264895429e-03,9.073435271989335749e-02,2.093719647508527903e-01
4.440000000000000568e+01,6.432330833813766288e-03,9.070049701331499292e-02,2.084650068228152686e-01
4.450000000000000000e+01,6.203357350776077944e-03,9.059281707387979721e-02,2.074572645992440456e-01
4.460000000000000142e+01,5.935070810545770015e-03,9.039638435228480873e-02,2.064370276443895924e-01
4.470000000000000284e+01,5.629755738877710060e-03,9.010496549772165076e-02,2.055109640453096354e-01
4.480000000000000426e+01,5.291389692704512315e-03,8.972195906694883927e-02,2.047899172525874667e-01
4.490000000000000568e+01,4.925825075505352833e-03,8.926036821182639636e-02,2.043731288055813111e-01
4.500000000000000000e+01,4.541022439482760541e-03,8.874178192449377889e-02,2.043331488136276852e-01
4.510000000000000142e+01,4.147369258486591215e-03,8.819441505344284560e-02,2.047038839222011242e-01
4.520000000000000284e+01,3.758104561321161385e-03,8.765034626778489546e-02,2.054739097135889758e-01
4.530000000000000426e+01,3.389789961855296622e-03,8.714219411074133892e-02,2.065862939823876476e-01
4.540000000000000568e+01,3.062517860296125414e-03,8.669957423007962349e-02,2.079449333858298110e-01
4.550000000000000000e+01,2.799003896835293957e-03,8.634576223216199053e-02,2.094261764234627010e-01
4.560000000000000142e+01,2.621103848666876852e-03,8.609501437546256131e-02,2.108936610412048274e-01
4.570000000000000284e+01,2.543044136219423275e-03,8.595094451816105707e-02,2.122140147052012649e-01
4.580000000000000426e+01,2.564421887090746234e-03,8.590621299417171286e-02,2.132712884485567784e-01
4.590000000000000568e+01,2.669197139303616274e-03,8.594357525993717717e-02,2.139785173420487296e-01
4.600000000000000000e+01,2.832284849934688618e-03,8.603811582668634272e-02,2.142854002995207285e-01
4.610000000000000142e+01,3.027991742318218021e-03,8.616031367782280015e-02,2.141816303901251939e-01
4.620000000000000284e+01,3.235087098267818567e-03,8.627948887260324107e-02,2.136958339055241574e-01
4.630000000000000426e+01,3.438204112395729702e-03,8.636717520852044139e-02,2.128904089701375013e-01
4.640000000000000568e+01,3.627387419048696496e-03,8.640003067352698685e-02,2.118528401988278853e-01
4.650000000000000000e+01,3.797136499259104112e-03,8.636200307812574861e-02,2.106843514614869795e-01
4.660000000000000142e+01,3.945483308955695725e-03,8.624558212798016932e-02,2.094870645537873499e-01
4.670000000000000284e+01,4.073212154677954139e-03,8.605207322482280596e-02,2.083511281558516059e-01
4.680000000000000426e+01,4.183185122566743935e-03,8.579091722398868303e-02,2.073434818742159735e-01
4.690000000000000568e+01,4.279713792782983452e-03,8.547815772474157137e-02,2.064999001398803435e-01
4.700000000000000000e+01,4.367936758898131183e-03,8.513422877848683679e-02,2.058216171965747410e-01
4.710000000000000142e+01,4.453194076038597890e-03,8.478130320064095060e-02,2.052771590114090827e-01
4.720000000000000284e+01,4.540423775649194207e-03,8.444049964426673938e-02,2.048091274375388737e-01
4.730000000000000426e+01,4.633633606699127418e-03,8.412928233889117868e-02,2.043448232491488215e-01
4.740000000000000568e+01,4.735513197065293993e-03,8.385938443052905200e-02,2.038089847439158442e-01
4.750000000000000000e+01,4.847240260454536466e-03,8.363553125743222738e-02,2.031366835996977760e-01
4.760000000000000142e+01,4.968500666868504688e-03,8.345513275294728917e-02,2.022845463967131996e-01
4.770000000000000284e+01,5.097698614713178263e-03,8.330897042220856974e-02,2.012388440525494926e-01
4.780000000000000426e+01,5.232297195245810308e-03,8.318275327051415091e-02,2.000194731690859429e-01
4.790000000000000568e+01,5.369213714560113621e-03,8.305929182211620188e-02,1.986793430281741935e-01
4.800000000000000000e+01,5.505199644661441100e-03,8.292096448027072575e-02,1.972991466478236644e-01
4.810000000000000142e+01,5.637154505755880875e-03,8.275213416714877201e-02,1.959779569509115804e-01
4.820000000000000284e+01,5.762346460056987085e-03,8.254120789567238881e-02,1.948205896180646712e-01
4.830000000000000426e+01,5.878532855198442993e-03,8.228210082025519401e-02,1.939232150537693877e-01
4.840000000000000568e+01,5.983988624925173222e-03,8.197495179370641039e-02,1.933591984722094481e-01
4.850000000000000000e+01,6.077459618205166211e-03,8.162602700208876350e-02,1.931674195094855440e-01
4.860000000000000142e+01,6.158062985856134312e-03,8.124683571984384067e-02,1.933451633302610551e-01
4.870000000000000284e+01,6.225159028411248255e-03,8.085256595828177462e-02,1.938469803831492366e-01
4.880000000000000426e+01,6.278219026979626680e-03,8.046002595791562628e-02,1.945897974263268715e-01
4.890000000000000568e+01,6.316711754829379584e-03,8.008534500388041211e-02,1.954633526545203337e-01
4.900000000000000000e+01,6.340027555163478372e-03,7.974173318150340473e-02,1.963441009914894952e-01
4.910000000000000142e+01,6.347453294118047054e-03,7.943761075867285248e-02,1.971103278785824864e-01
4.920000000000000284e+01,6.338204625202270223e-03,7.917538186894568231e-02,1.976563240484445483e-01
4.930000000000000426e+01,6.311514723009423004e-03,7.895104169589900467e-02,1.979039345676776585e-01
4.940000000000000568e+01,6.266771884662927089e-03,7.875468272888334897e-02,1.978103808406865283e-01
4.950000000000000000e+01,6.203692923624977082e-03,7.857182811887708507e-02,1.973717999943440105e-01
4.960000000000000142e+01,6.122515420117065517e-03,7.838539811465011775e-02,1.966223823817133398e-01
4.970000000000000284e+01,6.024189433614990374e-03,7.817803293704800316e-02,1.956293243556790629e-01
4.980000000000000426e+01,5.910547570755105007e-03,7.793446311986135244e-02,1.944841034821880588e-01
4.990000000000000568e+01,5.784430475212347031e-03,7.764363266592133606e-02,1.932908880173105637e-01
5.000000000000000000e+01,5.649742151569722183e-03,7.730032803557725096e-02,1.921532443592593176e-01
5.010000000000000142e+01,5.511406169367011679e-03,7.690613177550532920e-02,1.911606753160657313e-01
5.020000000000000284e+01,5.375191447331505688e-03,7.646959209914795663e-02,1.903767992399480469e-01
5.030000000000000426e+01,5.247379281290754510e-03,7.600557405141949996e-02,1.898310018903677787e-01
5.040000000000000568e+01,5.134258470583407362e-03,7.553383450301724700e-02,1.895150209929541141e-01
5.050000000000000000e+01,5.041469717084443719e-03,7.507694408556951637e-02,1.893851471052893365e-01
5.060000000000000142e+01,4.973273916317297490e-03,7.465776290763033451e-02,1.893697122782142805e-01
5.070000000000000284e+01,4.931875945182523022e-03,7.429675471958195609e-02,1.893805815055521202e-01
5.080000000000000426e+01,4.916963942453854430e-03,7.400947871964386193e-02,1.893267337611348466e-01
5.090000000000000568e+01,4.925592862214346265e-03,7.380460754560240477e-02,1.891278443748093396e-01
5.100000000000000000e+01,4.952449741078742036e-03,7.368276732432960108e-02,1.887260047412433195e-01
5.110000000000000142e+01,4.990427952894539720e-03,7.363637977096661180e-02,1.880941755658297465e-01
5.120000000000000284e+01,5.031364684323699245e-03,7.365052779631300894e-02,1.872404951782631888e-01
5.130000000000000426e+01,5.066788127939903484e-03,7.370470234016240907e-02,1.862080478170735631e-01
5.140000000000000568e+01,5.088564237858386914e-03,7.377515919325709770e-02,1.850701141482586631e-01
5.150000000000000000e+01,5.089392131203388306e-03,7.383754698511819925e-02,1.839213162957538672e-01
5.160000000000000142e+01,5.063144544510828245e-03,7.386946612217171193e-02,1.828654916104221206e-01
5.170000000000000284e+01,5.005075727657070338e-03,7.385266872530196758e-02,1.820016106227184127e-01
5.180000000000000426e+01,4.911927563497003359e-03,7.377468844591088259e-02,1.814095390663066631e-01
5.190000000000000568e+01,4.781963378461494101e-03,7.362977483433498505e-02,1.811377732817869846e-01
5.200000000000000000e+01,4.614954446969141491e-03,7.341908661219029297e-02,1.811952398755650451e-01
5.210000000000000142e+01,4.412140363728272487e-03,7.315016703303410528e-02,1.815486999940945090e-01
5.220000000000000284e+01,4.176183183880828945e-03,7.283578412916884293e-02,1.821262894757433859e-01
5.230000000000000426e+01,3.911137355911887929e-03,7.249227178690641205e-02,1.828265386421957794e-01
5.240000000000000568e+01,3.622463801128229539e-03,7.213755514807111691e-02,1.835312289808717634e-01
5.250000000000000000e+01,3.317127713715238829e-03,7.178908201532271938e-02,1.841199369324033608e-01
5.260000000000000142e+01,3.003834828709014537e-03,7.146190248097847308e-02,1.844841393507596072e-01
5.270000000000000284e+01,2.693470486729638257e-03,7.116713166786177436e-02,1.845391624577910061e-01
5.280000000000000426e+01,2.399768808680954272e-03,7.091098769395239032e-02,1.842328219052131455e-01
5.290000000000000568e+01,2.140027151489698898e-03,7.069451919446570476e-02,1.835501430178045901e-01
5.300000000000000000e+01,1.935028211416156161e-03,7.051403464099510743e-02,1.825139780596767292e-01
5.310000000000000142e+01,1.806210098067281876e-03,7.036213913937970632e-02,1.811816471104485127e-01
5.320000000000000284e+01,1.768368940430723076e-03,7.022919548320898098e-02,1.796379699182761303e-01
5.330000000000000426e+01,1.821333471502149240e-03,7.010497229991378976e-02,1.779852955221603583e-01
5.340000000000000568e+01,1.949241101853342812e-03,6.998023024066481190e-02,1.763314287742328013e-01
5.350000000000000000e+01,2.128784174496773252e-03,6.984802386339633573e-02,1.747767052874990845e-01
5.360000000000000142e+01,2.337852302006562192e-03,6.970455178440874977e-02,1.734018095902351009e-01
5.370000000000000284e+01,2.559248747549871042e-03,6.954945861697171827e-02,1.722581179306379995e-01
5.380000000000000426e+01,2.780774000137921972e-03,6.938556879522342347e-02,1.713622035216352257e-01
5.390000000000000568e+01,2.994125535841505106e-03,6.921810711761818002e-02,1.706955707973821512e-01
5.400000000000000000e+01,3.193798150548495408e-03,6.905352806750746086e-02,1.702097613274778376e-01
5.410000000000000142e+01,3.376275920501128642e-03,6.889812993842184263e-02,1.698359496188580064e-01
5.420000000000000284e+01,3.539496802055988080e-03,6.875666364569239797e-02,1.694973373942640082e-01
5.430000000000000426e+01,3.682512950699158485e-03,6.863115265901112427e-02,1.691222766259348476e-01
5.440000000000000568e+01,3.805280383007956374e-03,6.852011484235481786e-02,1.686561298569545231e-01
5.450000000000000000e+01,3.908530494172308446e-03,6.841831979050708168e-02,1.680702755067593757e-01
5.460000000000000142e+01,3.993689621157517702e-03,6.831713463111732665e-02,1.673671973364058430e-01
5.470000000000000284e+01,4.062820679627519166e-03,6.820542179038567576e-02,1.665811204240364718e-01
5.480000000000000426e+01,4.118564859270812395e-03,6.807087089372081123e-02,1.657741218765382829e-01
5.490000000000000568e+01,4.164063550577785586e-03,6.790158779174416959e-02,1.650280820898311906e-01
5.500000000000000000e+01,4.202843030929089528e-03,6.768773405019812284e-02,1.644333090034074130e-01
5.510000000000000142e+01,4.238648845026787501e-03,6.742300945211193719e-02,1.640751856519730434e-01
5.520000000000000284e+01,4.275224826607157934e-03,6.710579252590483101e-02,1.640206898502477584e-01
5.530000000000000426e+01,4.316043988581525111e-03,6.673979200602248030e-02,1.643069382507893472e-01
5.540000000000000568e+01,4.364013762540107366e-03,6.633410975738750215e-02,1.649337990887027872e-01
5.550000000000000000e+01,4.421192443912690465e-03,6.590267021977685991e-02,1.658619811726672055e-01
5.560000000000000142e+01,4.488561486947077565e-03,6.546303310831726174e-02,1.670169459425271397e-01
5.570000000000000284e+01,4.565894537749597484e-03,6.503467532477739954e-02,1.682978277015780844e-01
5.580000000000000426e+01,4.651747988063151609e-03,6.463690247241064835e-02,1.695896635413071674e-01
5.590000000000000568e+01,4.743574234491297441e-03,6.428662124144576828e-02,1.707768611248989543e-01
5.600000000000000000e+01,4.837936184505441453e-03,6.399625574441952791e-02,1.717559613660624429e-01
5.610000000000000142e+01,4.930787273168135525e-03,6.377210439650821128e-02,1.724462003895968487e-01
5.620000000000000284e+01,5.017778122687069353e-03,6.361339397746415547e-02,1.727969191526610437e-01
5.630000000000000426e+01,5.094556822133504588e-03,6.351219250801316829e-02,1.727913542019013371e-01
5.640000000000000568e+01,5.157039991656738910e-03,6.345420923959431414e-02,1.724467107043073100e-01
5.650000000000000000e+01,5.201642043101258918e-03,6.342036989446646345e-02,1.718106852081170977e-01
5.660000000000000142e+01,5.225457906782783601e-03,6.338894249932684744e-02,1.709548238853668134e-01
5.670000000000000284e+01,5.226399339284881936e-03,6.333792696146335610e-02,1.699653296019568161e-01
5.680000000000000426e+01,5.203287232255893353e-03,6.324741470545017230e-02,1.689322019420838317e-01
5.690000000000000568e+01,5.155902928488575489e-03,6.310166150450981226e-02,1.679378946113670723e-01
5.700000000000000000e+01,5.085001141797134382e-03,6.289067751911731063e-02,1.670469287849674356e-01
5.710000000000000142e+01,4.992286152965540701e-03,6.261120534878519828e-02,1.662979836230036035e-01
5.720000000000000284e+01,4.880351778094937226e-03,6.226701856259003742e-02,1.656997736875228389e-01
5.730000000000000426e+01,4.752584331735695139e-03,6.186852692682278526e-02,1.652314756572113297e-01
5.740000000000000568e+01,4.613026632966561215e-03,6.143172363074106412e-02,1.648476785745355833e-01
5.750000000000000000e+01,4.466200434053918707e-03,6.097655976617002288e-02,1.644870155706658343e-01
5.760000000000000142e+01,4.316885255779877653e-03,6.052488591377883781e-02,1.640830243063001459e-01
5.770000000000000284e+01,4.169854664074219841e-03,6.009815829952679100e-02,1.635755204536146201e-01
5.780000000000000426e+01,4.029577800856092712e-03,5.971515828231681311e-02,1.629208521007489419e-01
5.790000000000000568e+01,3.899905065726566502e-03,5.939000281644340323e-02,1.620997209801108008e-01
5.800000000000000000e+01,3.783770674487603024e-03,5.913071198726602834e-02,1.611216665440944884e-01
5.810000000000000142e+01,3.682956573744312293e-03,5.893853668441077776e-02,1.600257091753441163e-01
